# Year Built,Floor Area,Energy Star Score,Site EUI
1.959000000000000000e+03,1.943865210799999841e+04,2.000000000000000000e+00,4.097813709000000131e+02
2.006000000000000000e+03,3.948377500000000146e+04,1.000000000000000000e+02,1.091488486000000080e+02
1.919000000000000000e+03,1.575003139600000031e+04,8.000000000000000000e+01,1.388020040000000108e+02
1.964000000000000000e+03,1.508001496000000043e+04,5.000000000000000000e+01,2.334397339999999872e+02
1.962000000000000000e+03,1.815482555099999809e+04,4.600000000000000000e+01,1.993701512000000093e+02
1.968000000000000000e+03,1.915148893500000122e+04,1.000000000000000000e+00,3.217682819999999992e+02
1.964000000000000000e+03,1.461549995999999919e+04,5.400000000000000000e+01,2.255532565000000034e+02
1.974000000000000000e+03,9.756951768999999331e+03,7.600000000000000000e+01,1.167198669999999936e+02
1.964000000000000000e+03,4.465289791999999579e+03,3.500000000000000000e+01,2.400643750999999781e+02
1.960000000000000000e+03,2.218152027999999973e+03,5.000000000000000000e+00,4.447973309999999856e+02
1.941000000000000000e+03,5.084023771999999553e+03,1.000000000000000000e+02,4.731886500000000240e+01
2.011000000000000000e+03,1.032932715199999984e+04,9.900000000000000000e+01,7.539472489999999993e+01
2.004000000000000000e+03,5.295470999999999549e+03,3.200000000000000000e+01,1.529976634999999874e+02
2.012000000000000000e+03,8.307664968999999473e+03,6.500000000000000000e+01,1.141961942000000079e+02
1.909000000000000000e+03,9.698144169999999576e+03,1.000000000000000000e+02,4.069422389999999723e+01
1.926000000000000000e+03,8.489661946000000171e+03,8.600000000000000000e+01,2.104112197000000037e+02
1.950000000000000000e+03,6.730915253000000121e+03,7.700000000000000000e+01,2.665629394999999704e+02
1.960000000000000000e+03,1.649214055999999982e+04,3.400000000000000000e+01,3.208219047000000046e+02
1.900000000000000000e+03,2.119396138999999948e+03,8.000000000000000000e+00,2.823358944999999949e+02
1.965000000000000000e+03,7.776538518000000295e+03,3.800000000000000000e+01,3.031561950999999908e+02
1.965000000000000000e+03,8.115077049999999872e+03,9.000000000000000000e+00,2.817049762999999984e+02
1.900000000000000000e+03,2.119396138999999948e+03,7.000000000000000000e+00,2.668783985999999686e+02
1.960000000000000000e+03,1.649214055999999982e+04,4.300000000000000000e+01,2.996861450000000104e+02
1.961000000000000000e+03,3.750800689899999998e+04,1.300000000000000000e+01,3.157745590999999763e+02
1.953000000000000000e+03,1.141313355000000047e+04,4.600000000000000000e+01,2.438498842999999852e+02
1.958000000000000000e+03,3.399748123800000030e+04,8.700000000000000000e+01,1.533131226000000140e+02
1.950000000000000000e+03,6.561794631800000207e+04,7.600000000000000000e+01,1.895909191000000078e+02
1.968000000000000000e+03,3.244785919799999829e+04,7.000000000000000000e+00,2.927460447999999928e+02
2.006000000000000000e+03,5.100569796299999871e+04,7.700000000000000000e+01,1.268145582000000076e+02
2.012000000000000000e+03,5.463997041999999965e+03,9.000000000000000000e+00,1.574140908999999908e+02
1.919000000000000000e+03,1.575003139600000031e+04,8.400000000000000000e+01,1.328082810999999879e+02
1.920000000000000000e+03,2.531142235000000073e+04,9.900000000000000000e+01,1.176662442999999882e+02
1.929000000000000000e+03,9.458826042000000598e+03,1.000000000000000000e+02,1.182971624999999989e+02
1.908000000000000000e+03,8.151030510999999933e+03,1.000000000000000000e+02,1.388020040000000108e+02
1.964000000000000000e+03,1.054318985799999973e+04,3.000000000000000000e+01,2.776040080000000216e+02
1.959000000000000000e+03,4.366924095600000146e+04,8.400000000000000000e+01,1.996856102999999791e+02
1.929000000000000000e+03,6.707968211999999767e+03,1.200000000000000000e+01,2.861214037000000303e+02
1.965000000000000000e+03,4.389991910500000085e+04,4.500000000000000000e+01,1.921145918999999935e+02
1.951000000000000000e+03,1.182255707099999927e+04,9.900000000000000000e+01,1.589913863999999819e+02
1.959000000000000000e+03,5.365148250000000189e+03,2.200000000000000000e+01,1.706633731000000012e+02
1.923000000000000000e+03,7.772543689000000086e+03,1.000000000000000000e+00,3.100962953000000084e+02
1.923000000000000000e+03,1.649492764999999963e+03,4.000000000000000000e+00,1.791807687999999814e+02
1.960000000000000000e+03,9.418134528000000500e+03,1.600000000000000000e+01,2.649856439999999793e+02
1.987000000000000000e+03,7.099647259999999733e+03,7.000000000000000000e+00,2.410107524000000012e+02
1.960000000000000000e+03,9.418134528000000500e+03,5.000000000000000000e+00,3.217682819999999992e+02
1.971000000000000000e+03,5.821673592000000099e+03,1.300000000000000000e+01,3.570997012000000268e+02
1.949000000000000000e+03,1.276487219999999979e+03,1.000000000000000000e+00,5.242930241999999907e+02
2.004000000000000000e+03,6.317403999999999542e+03,9.100000000000000000e+01,9.179859810000000664e+01
1.916000000000000000e+03,1.063191222299999936e+04,1.500000000000000000e+01,2.488972299000000135e+02
1.965000000000000000e+03,8.115077049999999872e+03,1.000000000000000000e+01,2.895914538000000107e+02
1.960000000000000000e+03,2.218152027999999973e+03,5.000000000000000000e+00,4.741350273000000470e+02
1.959000000000000000e+03,4.366924095600000146e+04,8.000000000000000000e+01,2.186131562999999858e+02
1.965000000000000000e+03,2.078175077899999815e+04,1.000000000000000000e+00,5.854920895999999857e+02
1.968000000000000000e+03,3.244785919799999829e+04,1.900000000000000000e+01,2.596228393000000096e+02
1.966000000000000000e+03,6.555978903999999602e+03,7.100000000000000000e+01,1.709788321999999994e+02
1.948000000000000000e+03,9.115828165999999328e+03,4.800000000000000000e+01,1.264990990999999951e+02
1.940000000000000000e+03,2.150862385100000029e+04,9.900000000000000000e+01,7.918023410000000695e+01
1.942000000000000000e+03,4.645149999999999636e+03,7.000000000000000000e+01,3.223992001999999957e+02
1.937000000000000000e+03,7.187626400999999532e+03,5.300000000000000000e+01,2.561527892000000293e+02
2.009000000000000000e+03,6.990021719999999732e+03,1.000000000000000000e+02,2.870677809999999752e+01
1.929000000000000000e+03,5.361246323999999731e+03,1.000000000000000000e+02,1.668778638999999941e+02
1.921000000000000000e+03,1.603227071000000069e+04,5.600000000000000000e+01,1.545749590000000069e+02
1.967000000000000000e+03,9.058599917999999889e+03,9.900000000000000000e+01,1.482657769999999857e+02
1.900000000000000000e+03,2.119396138999999948e+03,5.000000000000000000e+00,3.044180314999999837e+02
1.987000000000000000e+03,7.099647259999999733e+03,5.000000000000000000e+00,2.602537575000000061e+02
1.923000000000000000e+03,1.649492764999999963e+03,6.000000000000000000e+00,1.719252094999999940e+02
1.965000000000000000e+03,7.776538518000000295e+03,5.000000000000000000e+00,5.176683830999999145e+02
1.929000000000000000e+03,9.458826042000000598e+03,5.700000000000000000e+01,1.820199006999999938e+02
1.950000000000000000e+03,1.021932999999999993e+04,1.000000000000000000e+02,9.558410729999999944e+01
2.009000000000000000e+03,2.499583085900000151e+04,6.800000000000000000e+01,1.520512861999999927e+02
1.964000000000000000e+03,1.054318985799999973e+04,4.600000000000000000e+01,2.558373300999999742e+02
1.959000000000000000e+03,4.366924095600000146e+04,9.100000000000000000e+01,1.810735233999999991e+02
1.944000000000000000e+03,5.726726725999999871e+03,1.600000000000000000e+01,2.741339578999999844e+02
1.969000000000000000e+03,2.258750638999999865e+04,6.000000000000000000e+01,2.050484150000000056e+02
1.943000000000000000e+03,4.206619969100000162e+04,4.100000000000000000e+01,2.738184987999999862e+02
1.967000000000000000e+03,1.839479400000000169e+04,5.300000000000000000e+01,2.492126889999999833e+02
1.959000000000000000e+03,1.827736460799999986e+04,5.000000000000000000e+00,3.735035743999999909e+02
1.968000000000000000e+03,1.826891043500000160e+04,3.000000000000000000e+00,2.864368627999999717e+02
1.977000000000000000e+03,2.474768694600000163e+04,6.400000000000000000e+01,1.242908853999999934e+02
1.923000000000000000e+03,6.531080899999999929e+03,1.000000000000000000e+02,6.025268810000000030e+01
1.985000000000000000e+03,2.597196268000000146e+03,9.700000000000000000e+01,1.498430725000000052e+02
2.008000000000000000e+03,2.573459551500000089e+04,8.400000000000000000e+01,1.088333894999999956e+02
2.008000000000000000e+03,4.277746505900000193e+04,4.600000000000000000e+01,1.353319539000000020e+02
1.967000000000000000e+03,2.081027200000000084e+04,1.000000000000000000e+02,6.624641099999999483e+01
1.942000000000000000e+03,1.777085745200000019e+04,3.900000000000000000e+01,2.725566623999999933e+02
1.929000000000000000e+03,1.107812533199999962e+04,3.500000000000000000e+01,2.731875805999999898e+02
2.007000000000000000e+03,9.315012198000000353e+03,1.000000000000000000e+02,5.078891510000000409e+01
1.980000000000000000e+03,2.182495856600000116e+04,9.000000000000000000e+01,1.264990990999999951e+02
1.936000000000000000e+03,1.114836000000000058e+04,9.500000000000000000e+01,1.176662442999999882e+02
1.972000000000000000e+03,5.622117948000000069e+03,3.000000000000000000e+00,4.630939588000000526e+02
1.964000000000000000e+03,1.015021016799999961e+04,7.000000000000000000e+00,2.659320212999999740e+02
1.968000000000000000e+03,3.244785919799999829e+04,1.100000000000000000e+01,2.940078811999999857e+02
1.964000000000000000e+03,1.054318985799999973e+04,2.100000000000000000e+01,3.167209364000000278e+02
1.965000000000000000e+03,2.145957106700000077e+04,1.200000000000000000e+01,3.141972635999999852e+02
1.959000000000000000e+03,1.071385266899999988e+04,1.000000000000000000e+00,4.612012041999999497e+02
1.942000000000000000e+03,2.074375345200000083e+04,1.700000000000000000e+01,3.214528229000000010e+02
1.960000000000000000e+03,1.411605343200000061e+04,2.700000000000000000e+01,2.968470130999999697e+02
1.964000000000000000e+03,2.580185728699999891e+04,9.000000000000000000e+00,4.053649434999999812e+02
1.960000000000000000e+03,2.552797924300000159e+04,1.900000000000000000e+01,3.552069465999999807e+02
1.945000000000000000e+03,4.281759915499999624e+04,4.500000000000000000e+01,2.552064119000000062e+02
1.953000000000000000e+03,1.820490026800000123e+04,3.000000000000000000e+00,4.873843094999999721e+02
1.960000000000000000e+03,2.218152027999999973e+03,8.000000000000000000e+00,4.113586664000000042e+02
1.982000000000000000e+03,1.435648639600000024e+04,1.000000000000000000e+00,4.230306530999999950e+02
1.955000000000000000e+03,4.894130040000000008e+03,2.000000000000000000e+00,2.343861112999999818e+02
1.950000000000000000e+03,3.008199140000000170e+03,1.000000000000000000e+00,3.441658780999999863e+02
1.949000000000000000e+03,1.276487219999999979e+03,2.000000000000000000e+00,4.479519219999999677e+02
1.971000000000000000e+03,5.821673592000000099e+03,2.000000000000000000e+01,3.277620049000000222e+02
1.951000000000000000e+03,2.275231631199999902e+04,6.600000000000000000e+01,2.416416705999999692e+02
1.961000000000000000e+03,2.416936577100000068e+04,8.200000000000000000e+01,1.794962278999999796e+02
1.905000000000000000e+03,6.021879557000000204e+03,4.000000000000000000e+01,1.331237402000000145e+02
1.966000000000000000e+03,1.836209214399999837e+04,7.500000000000000000e+01,2.085184650999999860e+02
1.965000000000000000e+03,3.343764775999999983e+03,1.000000000000000000e+02,3.343866459999999563e+01
2.009000000000000000e+03,2.200918521500000134e+04,9.200000000000000000e+01,1.085179303999999973e+02
2.009000000000000000e+03,9.682443563000000722e+03,9.500000000000000000e+01,1.347010357000000056e+02
2.012000000000000000e+03,2.013756137699999817e+04,5.300000000000000000e+01,1.511049088999999981e+02
1.930000000000000000e+03,2.684608700699999827e+04,1.000000000000000000e+02,1.479503178999999875e+02
1.966000000000000000e+03,5.357901815999999599e+03,3.000000000000000000e+00,4.359644761999999787e+02
1.949000000000000000e+03,5.873699271999999837e+03,6.100000000000000000e+01,2.028402012999999897e+02
2.007000000000000000e+03,9.375399148000000423e+03,1.000000000000000000e+02,2.523672799999999938e+01
1.968000000000000000e+03,7.432239999999999782e+03,3.200000000000000000e+01,2.662474804000000290e+02
1.960000000000000000e+03,1.245829229999999916e+04,1.100000000000000000e+01,3.895919885000000136e+02
1.912000000000000000e+03,2.416407029999999850e+03,8.400000000000000000e+01,1.621459773999999925e+02
1.949000000000000000e+03,1.254190500000000065e+04,8.600000000000000000e+01,2.359634067999999729e+02
1.959000000000000000e+03,9.019394851999999446e+03,5.900000000000000000e+01,2.315469794000000263e+02
1.970000000000000000e+03,7.224787600999999995e+03,2.000000000000000000e+00,3.306011368000000061e+02
1.979000000000000000e+03,1.431300779200000034e+04,9.700000000000000000e+01,1.435338904999999841e+02
1.968000000000000000e+03,1.826891043500000160e+04,2.000000000000000000e+00,3.356484824000000344e+02
1.940000000000000000e+03,2.150862385100000029e+04,9.900000000000000000e+01,8.170390689999999267e+01
1.948000000000000000e+03,9.115828165999999328e+03,4.900000000000000000e+01,1.283918537000000129e+02
1.950000000000000000e+03,1.021932999999999993e+04,1.000000000000000000e+02,9.621502549999999587e+01
1.987000000000000000e+03,7.099647259999999733e+03,9.000000000000000000e+00,2.413262114999999994e+02
1.965000000000000000e+03,8.115077049999999872e+03,2.200000000000000000e+01,2.504745254000000045e+02
2.006000000000000000e+03,2.071328126799999882e+04,8.900000000000000000e+01,8.706671160000000498e+01
1.965000000000000000e+03,3.560042959999999766e+03,3.000000000000000000e+00,4.753968636999999262e+02
1.937000000000000000e+03,1.708058816200000001e+04,2.100000000000000000e+01,4.406963626999999519e+02
2.002000000000000000e+03,1.237700217499999962e+04,5.800000000000000000e+01,1.384865448999999842e+02
2.002000000000000000e+03,2.209196178800000052e+04,8.200000000000000000e+01,1.526822043999999892e+02
1.960000000000000000e+03,1.303206122800000048e+04,4.000000000000000000e+00,4.164060119999999756e+02
1.959000000000000000e+03,1.175427336599999944e+04,9.000000000000000000e+01,1.009469119999999975e+02
2.007000000000000000e+03,8.370002882000000682e+03,5.800000000000000000e+01,1.511049088999999981e+02
1.965000000000000000e+03,7.776538518000000295e+03,4.800000000000000000e+01,2.955851766999999768e+02
1.965000000000000000e+03,1.143756703899999957e+04,1.600000000000000000e+01,3.435349598999999898e+02
1.964000000000000000e+03,1.564179940100000022e+04,7.900000000000000000e+01,1.542594998999999802e+02
1.943000000000000000e+03,4.726904639999999745e+03,2.300000000000000000e+01,3.406958280000000059e+02
1.958000000000000000e+03,1.789664811399999962e+04,7.700000000000000000e+01,1.832817370999999866e+02
1.954000000000000000e+03,4.812375399999999900e+03,1.000000000000000000e+02,5.615171980000000218e+01
1.916000000000000000e+03,1.033304327200000080e+04,1.000000000000000000e+02,6.214544269999999671e+01
1.941000000000000000e+03,1.511643293599999924e+04,4.200000000000000000e+01,2.747648760999999809e+02
1.966000000000000000e+03,6.555978903999999602e+03,6.500000000000000000e+01,1.845435735000000079e+02
1.948000000000000000e+03,5.161226165000000037e+03,8.200000000000000000e+01,2.646701849000000379e+02
2.011000000000000000e+03,5.140137184000000161e+03,8.700000000000000000e+01,1.126188987000000026e+02
2.011000000000000000e+03,2.096133227800000168e+04,8.000000000000000000e+01,1.148271123999999901e+02
2.008000000000000000e+03,5.066279298999999810e+03,1.000000000000000000e+02,2.365943250000000120e+01
1.917000000000000000e+03,7.302175799999999981e+03,4.700000000000000000e+01,2.662474804000000290e+02
1.900000000000000000e+03,2.119396138999999948e+03,4.000000000000000000e+00,3.268156275999999707e+02
1.968000000000000000e+03,3.244785919799999829e+04,4.000000000000000000e+00,3.025252768999999944e+02
1.964000000000000000e+03,4.465289791999999579e+03,1.300000000000000000e+01,2.993706859000000122e+02
1.964000000000000000e+03,1.054318985799999973e+04,2.800000000000000000e+01,2.911687493000000018e+02
