# Energy Star Score,Floor Area,Occupancy,Site EUI,Year Built
1.000000000000000000e+02,7.432239999999999782e+03,9.500000000000000000e+01,4.637248769999999354e+01,1.988000000000000000e+03
1.000000000000000000e+02,4.645149999999999636e+03,1.000000000000000000e+02,1.031551257000000135e+02,1.988000000000000000e+03
1.000000000000000000e+02,1.786580431799999860e+04,9.500000000000000000e+01,3.785509199999999908e+01,1.951000000000000000e+03
3.800000000000000000e+01,6.208150072000000364e+03,9.500000000000000000e+01,1.949537237999999775e+02,1.951000000000000000e+03
8.500000000000000000e+01,2.236361015999999836e+03,9.500000000000000000e+01,1.000005346999999887e+02,1.999000000000000000e+03
1.000000000000000000e+02,7.955190986999999950e+03,9.500000000000000000e+01,7.160921569999999292e+01,2.015000000000000000e+03
1.000000000000000000e+02,3.072766724999999951e+03,9.500000000000000000e+01,9.779232099999999761e+00,1.958000000000000000e+03
3.000000000000000000e+00,2.396897399999999834e+03,1.000000000000000000e+02,1.851744917000000044e+02,1.988000000000000000e+03
5.400000000000000000e+01,4.543142506000000139e+03,9.500000000000000000e+01,1.189280807000000095e+02,1.987000000000000000e+03
1.000000000000000000e+02,4.716871116000000256e+03,1.000000000000000000e+02,6.182998360000000559e+01,1.970000000000000000e+03
1.000000000000000000e+02,8.110803511999999500e+03,1.000000000000000000e+02,1.230290489999999970e+01,1.977000000000000000e+03
9.800000000000000000e+01,1.378708390899999904e+04,9.500000000000000000e+01,9.558410729999999944e+01,1.971000000000000000e+03
1.500000000000000000e+01,4.571199211999999534e+03,1.000000000000000000e+02,2.687711532000000147e+02,1.977000000000000000e+03
7.100000000000000000e+01,6.749495853000000352e+03,1.000000000000000000e+02,1.233445080999999988e+02,2.011000000000000000e+03
1.000000000000000000e+02,3.082986054999999851e+03,1.000000000000000000e+02,6.624641099999999838e+00,1.959000000000000000e+03
9.200000000000000000e+01,3.473271557999999914e+03,1.000000000000000000e+02,1.441648087000000089e+02,1.983000000000000000e+03
1.000000000000000000e+02,1.931639175999999907e+03,9.500000000000000000e+01,1.261836399999999969e+02,1.957000000000000000e+03
9.900000000000000000e+01,1.899531899200000043e+04,1.000000000000000000e+02,7.097829749999999649e+01,2.010000000000000000e+03
9.800000000000000000e+01,3.682860725999999886e+03,1.000000000000000000e+02,1.154580306000000007e+02,1.926000000000000000e+03
5.300000000000000000e+01,2.658976763000000119e+03,1.000000000000000000e+02,1.334391992999999843e+02,1.960000000000000000e+03
8.100000000000000000e+01,2.579730503999999928e+04,9.500000000000000000e+01,1.132498168999999990e+02,1.987000000000000000e+03
7.800000000000000000e+01,5.168528340800000296e+04,9.500000000000000000e+01,1.123034396000000044e+02,1.993000000000000000e+03
7.000000000000000000e+01,2.005682866999999987e+03,1.000000000000000000e+02,1.712942912999999976e+02,1.965000000000000000e+03
9.900000000000000000e+01,4.885397157999999763e+03,1.000000000000000000e+02,1.053633393999999868e+02,1.963000000000000000e+03
2.600000000000000000e+01,6.642564500000000407e+03,9.500000000000000000e+01,1.643541911000000084e+02,1.978000000000000000e+03
7.500000000000000000e+01,2.034575700000000097e+03,1.000000000000000000e+02,1.476348587999999893e+02,1.961000000000000000e+03
9.900000000000000000e+01,3.081592509999999947e+03,1.000000000000000000e+02,6.813916559999999834e+01,2.008000000000000000e+03
4.000000000000000000e+01,1.786580431799999860e+04,9.500000000000000000e+01,2.028402012999999897e+02,1.951000000000000000e+03
9.900000000000000000e+01,1.401200207199999932e+04,9.500000000000000000e+01,6.246090180000000203e+01,1.987000000000000000e+03
3.900000000000000000e+01,7.032013875999999982e+03,1.000000000000000000e+02,1.697169957999999781e+02,1.929000000000000000e+03
1.000000000000000000e+02,3.259873367000000144e+03,1.000000000000000000e+02,8.422757969999999261e+01,1.965000000000000000e+03
7.200000000000000000e+01,2.408603177999999843e+03,9.000000000000000000e+01,1.858054099000000008e+02,1.976000000000000000e+03
5.300000000000000000e+01,2.215076938700000028e+04,9.500000000000000000e+01,1.293382310000000075e+02,2.013000000000000000e+03
6.400000000000000000e+01,9.997477635999999620e+03,1.000000000000000000e+02,9.905415739999999403e+01,1.982000000000000000e+03
5.400000000000000000e+01,1.631376679999999942e+04,9.500000000000000000e+01,1.476348587999999893e+02,1.971000000000000000e+03
7.600000000000000000e+01,1.066229150400000071e+04,1.000000000000000000e+02,9.526864820000000122e+01,2.006000000000000000e+03
4.300000000000000000e+01,8.104300301999999647e+03,1.000000000000000000e+02,1.466884814999999946e+02,2.012000000000000000e+03
1.000000000000000000e+02,4.146632502000000386e+03,1.000000000000000000e+02,7.224013389999998935e+01,1.972000000000000000e+03
6.700000000000000000e+01,4.467519463999999971e+03,9.500000000000000000e+01,1.375401675999999895e+02,1.971000000000000000e+03
3.200000000000000000e+01,1.786580431799999860e+04,9.500000000000000000e+01,2.495281480999999815e+02,1.951000000000000000e+03
7.800000000000000000e+01,8.265765715999999884e+03,9.000000000000000000e+01,8.485849789999998904e+01,1.962000000000000000e+03
5.300000000000000000e+01,6.378627077000000099e+03,1.000000000000000000e+02,1.653005684000000031e+02,2.012000000000000000e+03
1.000000000000000000e+02,2.508380999999999858e+03,9.500000000000000000e+01,8.832854799999999784e+00,1.985000000000000000e+03
2.000000000000000000e+00,1.882865101000000095e+03,1.000000000000000000e+02,1.851744917000000044e+02,1.941000000000000000e+03
4.400000000000000000e+01,2.369026499999999942e+04,9.500000000000000000e+01,1.296536901000000057e+02,2.004000000000000000e+03
9.000000000000000000e+01,2.703848911999999928e+03,9.500000000000000000e+01,1.331237402000000145e+02,1.972000000000000000e+03
8.600000000000000000e+01,8.925934434000000692e+03,1.000000000000000000e+02,1.356474130000000002e+02,1.987000000000000000e+03
5.300000000000000000e+01,6.824468573999999535e+03,7.500000000000000000e+01,1.334391992999999843e+02,1.926000000000000000e+03
1.000000000000000000e+02,2.276662337399999888e+04,1.000000000000000000e+02,7.034737930000000006e+01,1.971000000000000000e+03
1.900000000000000000e+01,3.072766724999999951e+03,9.500000000000000000e+01,1.429029722999999876e+02,1.962000000000000000e+03
1.500000000000000000e+01,6.050772390000000087e+03,1.000000000000000000e+02,1.848590326000000061e+02,1.956000000000000000e+03
9.900000000000000000e+01,2.717412749999999960e+03,9.000000000000000000e+01,1.138807350999999954e+02,1.955000000000000000e+03
1.000000000000000000e+02,3.716119999999999891e+03,9.500000000000000000e+01,8.580487519999999790e+01,1.970000000000000000e+03
6.200000000000000000e+01,4.040444372999999814e+03,1.000000000000000000e+02,1.182971624999999989e+02,1.963000000000000000e+03
4.400000000000000000e+01,6.136057343999999830e+03,9.500000000000000000e+01,1.921145918999999935e+02,1.951000000000000000e+03
9.700000000000000000e+01,2.639931647999999768e+03,1.000000000000000000e+02,7.318651119999999821e+01,1.970000000000000000e+03
8.100000000000000000e+01,8.351050670000000537e+03,9.000000000000000000e+01,9.211405719999999064e+01,1.987000000000000000e+03
1.000000000000000000e+02,1.449286800000000039e+04,9.500000000000000000e+01,7.886477499999999452e+01,2.010000000000000000e+03
7.400000000000000000e+01,6.286188591999999517e+03,1.000000000000000000e+02,1.498430725000000052e+02,1.984000000000000000e+03
1.000000000000000000e+02,7.098625326999999743e+03,1.000000000000000000e+02,4.763432410000000061e+01,2.007000000000000000e+03
5.400000000000000000e+01,4.527627704999999878e+03,1.000000000000000000e+02,1.388020040000000108e+02,1.968000000000000000e+03
7.500000000000000000e+01,2.483854608000000098e+03,1.000000000000000000e+02,1.324928219999999897e+02,2.010000000000000000e+03
8.200000000000000000e+01,4.342843638000000283e+03,1.000000000000000000e+02,9.211405719999999064e+01,1.990000000000000000e+03
1.000000000000000000e+02,8.373626098999999158e+03,1.000000000000000000e+02,6.182998360000000559e+01,1.972000000000000000e+03
8.600000000000000000e+01,4.877407500000000255e+03,1.000000000000000000e+02,1.665624047999999959e+02,2.008000000000000000e+03
5.100000000000000000e+01,3.584290642999999818e+03,9.500000000000000000e+01,1.514203679999999963e+02,1.962000000000000000e+03
3.000000000000000000e+00,4.851208853999999519e+03,1.000000000000000000e+02,1.851744917000000044e+02,1.972000000000000000e+03
1.000000000000000000e+02,1.016284497600000032e+04,1.000000000000000000e+02,8.107298869999999624e+01,1.979000000000000000e+03
8.400000000000000000e+01,8.561940479999999297e+03,1.000000000000000000e+02,9.558410729999999944e+01,1.966000000000000000e+03
1.000000000000000000e+02,1.231299200799999926e+04,9.500000000000000000e+01,2.208213699999999946e+00,1.984000000000000000e+03
1.000000000000000000e+02,3.695123921999999766e+03,8.000000000000000000e+01,4.700340589999999708e+01,1.964000000000000000e+03
7.900000000000000000e+01,8.892675160000000687e+03,9.500000000000000000e+01,9.810778009999999938e+01,2.015000000000000000e+03
1.000000000000000000e+02,2.276123500000000149e+03,1.000000000000000000e+02,8.391212060000000861e+01,1.997000000000000000e+03
1.000000000000000000e+01,2.670403831999999966e+03,1.000000000000000000e+02,1.406947586000000001e+02,1.991000000000000000e+03
9.400000000000000000e+01,6.362740663999999924e+03,9.500000000000000000e+01,5.583626069999999686e+01,1.991000000000000000e+03
9.400000000000000000e+01,1.962724519800000053e+04,9.500000000000000000e+01,9.621502549999999587e+01,2.017000000000000000e+03
6.000000000000000000e+01,2.711652763999999934e+03,1.000000000000000000e+02,1.514203679999999963e+02,1.962000000000000000e+03
1.000000000000000000e+02,3.543041710999999850e+03,1.000000000000000000e+02,6.624641099999999838e+00,1.965000000000000000e+03
2.500000000000000000e+01,7.600115721000000121e+03,9.500000000000000000e+01,2.059947922999999719e+02,1.998000000000000000e+03
1.000000000000000000e+02,7.710948999999999614e+03,9.500000000000000000e+01,4.006330569999999369e+01,1.970000000000000000e+03
9.900000000000000000e+01,5.983231909000000087e+03,9.500000000000000000e+01,1.277609355000000022e+02,1.974000000000000000e+03
1.000000000000000000e+02,1.914545024000000012e+03,1.000000000000000000e+02,4.700340589999999708e+01,1.969000000000000000e+03
9.000000000000000000e+00,1.878870271999999886e+03,1.000000000000000000e+02,1.851744917000000044e+02,1.978000000000000000e+03
5.400000000000000000e+01,8.698972405000000435e+03,9.500000000000000000e+01,1.135652759999999972e+02,1.928000000000000000e+03
1.100000000000000000e+01,6.570843383999999787e+03,1.000000000000000000e+02,1.851744917000000044e+02,1.928000000000000000e+03
1.000000000000000000e+02,2.661968239600000015e+04,1.000000000000000000e+02,2.460580979999999940e+01,1.971000000000000000e+03
9.400000000000000000e+01,3.473271557999999914e+03,1.000000000000000000e+02,1.438493496000000107e+02,1.983000000000000000e+03
8.100000000000000000e+01,2.585025975000000017e+03,9.500000000000000000e+01,1.154580306000000007e+02,2.003000000000000000e+03
1.000000000000000000e+02,2.223819110999999793e+03,9.000000000000000000e+01,3.627779650000000089e+01,1.963000000000000000e+03
5.500000000000000000e+01,1.126941260899999907e+04,9.500000000000000000e+01,1.416411358999999948e+02,2.004000000000000000e+03
1.000000000000000000e+02,2.621536853999999948e+03,9.500000000000000000e+01,9.779232099999999761e+00,1.970000000000000000e+03
5.400000000000000000e+01,5.866359935000000405e+03,9.500000000000000000e+01,1.182971624999999989e+02,1.969000000000000000e+03
5.000000000000000000e+01,4.839781785000000127e+03,1.000000000000000000e+02,1.394329222000000073e+02,1.995000000000000000e+03
9.200000000000000000e+01,1.039036442299999908e+04,1.000000000000000000e+02,9.306043449999999950e+01,1.963000000000000000e+03
1.500000000000000000e+01,1.570943278499999906e+04,9.500000000000000000e+01,1.627768955999999889e+02,2.005000000000000000e+03
9.900000000000000000e+01,1.365674099999999999e+04,9.500000000000000000e+01,4.858070140000000237e+01,2.008000000000000000e+03
9.400000000000000000e+01,1.631005068000000028e+04,9.500000000000000000e+01,1.012623710999999957e+02,2.008000000000000000e+03
1.000000000000000000e+02,2.417614768999999797e+03,1.000000000000000000e+02,1.031551257000000135e+02,1.966000000000000000e+03
6.100000000000000000e+01,2.165011512000000039e+03,1.000000000000000000e+02,1.776034732999999903e+02,1.986000000000000000e+03
1.000000000000000000e+02,1.786580431799999860e+04,9.500000000000000000e+01,3.785509199999999908e+01,1.951000000000000000e+03
8.600000000000000000e+01,1.136928333399999974e+04,1.000000000000000000e+02,1.094643077000000062e+02,1.964000000000000000e+03
5.000000000000000000e+01,2.805856405999999879e+03,1.000000000000000000e+02,1.365937902999999949e+02,1.987000000000000000e+03
8.300000000000000000e+01,1.017835977699999967e+04,1.000000000000000000e+02,1.372247084999999913e+02,2.003000000000000000e+03
1.000000000000000000e+02,3.212585739999999987e+03,1.000000000000000000e+02,1.056787984999999992e+02,1.995000000000000000e+03
7.000000000000000000e+01,5.148312648000000081e+03,1.000000000000000000e+02,1.116725213999999937e+02,1.974000000000000000e+03
1.000000000000000000e+02,1.315645834499999910e+04,9.500000000000000000e+01,2.050484149999999772e+01,1.969000000000000000e+03
6.900000000000000000e+01,1.003352399999999943e+04,9.500000000000000000e+01,7.981115230000000338e+01,1.991000000000000000e+03
1.000000000000000000e+02,6.063685907000000043e+03,1.000000000000000000e+02,8.201936599999999800e+00,1.964000000000000000e+03
8.600000000000000000e+01,3.396533680000000004e+03,1.000000000000000000e+02,1.362783311999999967e+02,1.976000000000000000e+03
6.700000000000000000e+01,1.363778878799999984e+04,1.000000000000000000e+02,1.173507852000000042e+02,1.980000000000000000e+03
8.000000000000000000e+01,1.957837821999999960e+03,9.000000000000000000e+01,1.334391992999999843e+02,1.962000000000000000e+03
6.300000000000000000e+01,1.402463688000000002e+04,1.000000000000000000e+02,1.283918537000000129e+02,2.008000000000000000e+03
3.900000000000000000e+01,6.655478017000000364e+03,1.000000000000000000e+02,1.189280807000000095e+02,1.995000000000000000e+03
6.900000000000000000e+01,8.724334924000000683e+03,9.500000000000000000e+01,1.760261777999999993e+02,1.972000000000000000e+03
3.200000000000000000e+01,8.365915150000000722e+03,9.500000000000000000e+01,8.675125249999999255e+01,1.962000000000000000e+03
5.500000000000000000e+01,2.419472828999999820e+03,1.000000000000000000e+02,1.425875132000000178e+02,1.965000000000000000e+03
5.800000000000000000e+01,1.069778045000000020e+04,9.500000000000000000e+01,1.359628720999999985e+02,1.995000000000000000e+03
1.000000000000000000e+02,5.172281622000000425e+03,1.000000000000000000e+02,2.555218709999999760e+01,1.964000000000000000e+03
1.000000000000000000e+02,3.385385319999999865e+03,1.000000000000000000e+02,7.255559300000000178e+01,1.971000000000000000e+03
9.200000000000000000e+01,2.124134191999999985e+03,1.000000000000000000e+02,1.466884814999999946e+02,1.926000000000000000e+03
8.500000000000000000e+01,5.276704593999999815e+03,1.000000000000000000e+02,1.164044078999999954e+02,1.979000000000000000e+03
2.700000000000000000e+01,3.196234812000000147e+03,1.000000000000000000e+02,1.728715867999999887e+02,1.965000000000000000e+03
1.000000000000000000e+02,5.113566926000000421e+03,4.000000000000000000e+01,6.309181999999999846e+00,1.979000000000000000e+03
7.400000000000000000e+01,6.324055854800000088e+04,9.500000000000000000e+01,8.138844779999999446e+01,1.989000000000000000e+03
4.200000000000000000e+01,1.123457398400000056e+04,9.500000000000000000e+01,1.899063782000000060e+02,2.005000000000000000e+03
3.600000000000000000e+01,2.568303434999999808e+03,9.500000000000000000e+01,1.444802677999999787e+02,1.959000000000000000e+03
1.000000000000000000e+00,2.133313008400000035e+04,1.000000000000000000e+02,8.801308889999999963e+01,1.923000000000000000e+03
1.000000000000000000e+02,2.274265440000000126e+03,9.500000000000000000e+01,5.615171980000000218e+01,2.005000000000000000e+03
9.600000000000000000e+01,6.565919525000000249e+03,9.500000000000000000e+01,7.728747950000000344e+01,1.965000000000000000e+03
4.600000000000000000e+01,7.156318089999999756e+03,1.000000000000000000e+02,1.100952258999999884e+02,2.004000000000000000e+03
9.400000000000000000e+01,8.630224184999999125e+03,1.000000000000000000e+02,9.022130260000000135e+01,1.980000000000000000e+03
9.500000000000000000e+01,8.897784825000000637e+03,1.000000000000000000e+02,8.265028420000000153e+01,2.017000000000000000e+03
9.900000000000000000e+01,2.501970693000000210e+03,8.500000000000000000e+01,4.731886500000000240e+01,2.008000000000000000e+03
9.400000000000000000e+01,2.567838920000000144e+03,9.500000000000000000e+01,8.612033429999999612e+01,1.989000000000000000e+03
1.000000000000000000e+02,4.606781060999999681e+03,1.000000000000000000e+02,8.422757969999999261e+01,1.969000000000000000e+03
7.300000000000000000e+01,6.739555231999999705e+03,1.000000000000000000e+02,1.400638404000000037e+02,1.982000000000000000e+03
7.100000000000000000e+01,7.662174925000000258e+03,1.000000000000000000e+02,1.047324212000000045e+02,2.013000000000000000e+03
7.800000000000000000e+01,2.212568557700000019e+04,9.500000000000000000e+01,1.006314528999999993e+02,1.989000000000000000e+03
1.000000000000000000e+02,2.324990478000000167e+03,1.000000000000000000e+02,1.987392329999999774e+01,1.985000000000000000e+03
8.500000000000000000e+01,2.840230516000000080e+03,1.000000000000000000e+02,1.466884814999999946e+02,1.928000000000000000e+03
7.500000000000000000e+01,2.040428589000000102e+03,1.000000000000000000e+02,9.577338276000000405e+02,2.002000000000000000e+03
1.000000000000000000e+02,5.016761999999999716e+03,1.000000000000000000e+02,3.848601019999999551e+01,1.970000000000000000e+03
1.000000000000000000e+02,5.896181797999999617e+03,1.000000000000000000e+02,1.640387319999999960e+01,1.990000000000000000e+03
8.000000000000000000e+01,9.411073899999999412e+03,9.500000000000000000e+01,1.495276133999999786e+02,2.004000000000000000e+03
8.900000000000000000e+01,2.663529010000000198e+03,1.000000000000000000e+02,1.072560939999999903e+02,1.985000000000000000e+03
5.000000000000000000e+01,2.701702852699999858e+04,1.000000000000000000e+02,1.271300172999999916e+02,2.014000000000000000e+03
4.200000000000000000e+01,1.786580431799999860e+04,9.500000000000000000e+01,2.012629057999999986e+02,1.951000000000000000e+03
8.300000000000000000e+01,2.240820360000000164e+03,1.000000000000000000e+02,1.369092493999999931e+02,1.990000000000000000e+03
5.300000000000000000e+01,3.182485168000000158e+03,1.000000000000000000e+02,1.662469456999999977e+02,1.970000000000000000e+03
5.300000000000000000e+01,1.055591756899999928e+04,1.000000000000000000e+02,1.618305182999999943e+02,1.973000000000000000e+03
3.000000000000000000e+00,3.305210031000000072e+03,1.000000000000000000e+02,1.851744917000000044e+02,1.969000000000000000e+03
9.600000000000000000e+01,1.235600609699999950e+04,9.500000000000000000e+01,1.186126215999999971e+02,2.015000000000000000e+03
7.200000000000000000e+01,3.035884234000000106e+03,9.500000000000000000e+01,9.905415739999999403e+01,1.959000000000000000e+03
9.500000000000000000e+01,2.043865999999999985e+03,9.500000000000000000e+01,1.356474130000000002e+02,1.957000000000000000e+03
9.500000000000000000e+01,1.047806485500000053e+04,9.000000000000000000e+01,1.287073127999999826e+02,2.016000000000000000e+03
3.600000000000000000e+01,2.282069292000000132e+03,1.000000000000000000e+02,1.933764282999999864e+02,1.987000000000000000e+03
9.100000000000000000e+01,1.493044112999999925e+04,9.500000000000000000e+01,1.119879804999999919e+02,2.004000000000000000e+03
9.900000000000000000e+01,1.425392148400000042e+04,1.000000000000000000e+02,6.088360630000000384e+01,2.005000000000000000e+03
5.600000000000000000e+01,5.972640967000000273e+03,9.500000000000000000e+01,1.936918873999999846e+02,1.951000000000000000e+03
9.900000000000000000e+01,5.044632899999999790e+04,1.000000000000000000e+02,5.457442430000000400e+01,2.017000000000000000e+03
8.900000000000000000e+01,7.374640139999999519e+03,1.000000000000000000e+02,9.179859810000000664e+01,1.972000000000000000e+03
1.000000000000000000e+02,2.940379950000000008e+03,1.000000000000000000e+02,8.801308889999999963e+01,2.005000000000000000e+03
1.000000000000000000e+02,5.676930717999999615e+03,9.500000000000000000e+01,2.239759609999999768e+01,1.989000000000000000e+03
6.000000000000000000e+01,2.212568557700000019e+04,9.500000000000000000e+01,1.145116532999999919e+02,1.989000000000000000e+03
5.400000000000000000e+01,3.392631754000000001e+03,1.000000000000000000e+02,1.126188987000000026e+02,1.987000000000000000e+03
9.900000000000000000e+01,1.146887535000000025e+04,9.500000000000000000e+01,5.930631079999999855e+01,1.970000000000000000e+03
2.000000000000000000e+00,1.196748575100000016e+04,1.000000000000000000e+02,1.870672462999999937e+02,2.007000000000000000e+03
9.600000000000000000e+01,4.783761276000000180e+03,1.000000000000000000e+02,8.580487519999999790e+01,1.986000000000000000e+03
7.800000000000000000e+01,6.707968211999999767e+03,1.000000000000000000e+02,7.981115230000000338e+01,2.013000000000000000e+03
9.800000000000000000e+01,3.394146072899999854e+04,9.500000000000000000e+01,6.119906539999999495e+01,2.004000000000000000e+03
3.000000000000000000e+01,2.120325169000000187e+03,1.000000000000000000e+02,1.817044415999999956e+02,1.960000000000000000e+03
6.400000000000000000e+01,2.461557887999999821e+03,9.500000000000000000e+01,1.154580306000000007e+02,1.960000000000000000e+03
6.400000000000000000e+01,2.461557887999999821e+03,9.500000000000000000e+01,1.154580306000000007e+02,1.960000000000000000e+03
1.000000000000000000e+02,3.172637450000000172e+03,1.000000000000000000e+02,9.621502549999999587e+01,1.986000000000000000e+03
4.200000000000000000e+01,2.050991660100000081e+04,1.000000000000000000e+02,1.397483812999999770e+02,2.001000000000000000e+03
9.700000000000000000e+01,5.401473323000000164e+03,9.500000000000000000e+01,1.066251757999999938e+02,1.964000000000000000e+03
1.000000000000000000e+02,6.273925395999999637e+03,1.000000000000000000e+02,6.561549279999999840e+01,1.987000000000000000e+03
9.600000000000000000e+01,6.655013501999999789e+03,1.000000000000000000e+02,9.337589359999999772e+01,1.969000000000000000e+03
9.900000000000000000e+01,2.229672000000000025e+03,1.000000000000000000e+02,1.031551257000000135e+02,1.923000000000000000e+03
9.500000000000000000e+01,6.006364755999999943e+03,1.000000000000000000e+02,8.612033429999999612e+01,2.013000000000000000e+03
4.300000000000000000e+01,2.918083230000000185e+03,1.000000000000000000e+02,1.290227718999999809e+02,1.988000000000000000e+03
7.100000000000000000e+01,3.609653162000000066e+03,9.000000000000000000e+01,1.558367953999999997e+02,2.004000000000000000e+03
9.400000000000000000e+01,1.005136137600000075e+04,9.500000000000000000e+01,1.050478802999999886e+02,1.989000000000000000e+03
1.000000000000000000e+02,3.889755706999999802e+03,1.000000000000000000e+02,9.148313899999999776e+00,1.964000000000000000e+03
1.000000000000000000e+02,2.627761355000000094e+03,9.500000000000000000e+01,1.451111859999999787e+01,1.985000000000000000e+03
7.500000000000000000e+01,3.344507999999999811e+03,1.000000000000000000e+02,1.706633731000000012e+02,1.987000000000000000e+03
4.200000000000000000e+01,1.520023144200000024e+04,9.500000000000000000e+01,1.558367953999999997e+02,1.998000000000000000e+03
1.000000000000000000e+02,3.020555238999999801e+03,1.000000000000000000e+02,5.646717889999999329e+01,1.985000000000000000e+03
7.800000000000000000e+01,1.047806485500000053e+04,9.000000000000000000e+01,1.482657769999999857e+02,2.016000000000000000e+03
1.000000000000000000e+02,1.365674099999999999e+04,9.500000000000000000e+01,3.880146930000000083e+01,2.008000000000000000e+03
1.900000000000000000e+01,1.786580431799999860e+04,9.500000000000000000e+01,2.608846757000000025e+02,1.951000000000000000e+03
1.000000000000000000e+02,2.581811531199999808e+04,9.000000000000000000e+01,2.271305519999999945e+01,1.966000000000000000e+03
8.800000000000000000e+01,2.579730503999999928e+04,9.500000000000000000e+01,1.044169621000000063e+02,1.987000000000000000e+03
6.400000000000000000e+01,2.366611022000000048e+03,9.500000000000000000e+01,1.154580306000000007e+02,1.960000000000000000e+03
1.000000000000000000e+02,5.588672867999999653e+03,9.500000000000000000e+01,5.772901530000000037e+01,1.987000000000000000e+03
7.000000000000000000e+01,1.438305665399999998e+04,1.000000000000000000e+02,1.107261440999999991e+02,1.664000000000000000e+03
7.100000000000000000e+01,5.111708865999999944e+03,9.500000000000000000e+01,1.403792995000000019e+02,1.971000000000000000e+03
1.000000000000000000e+02,2.611828490500000044e+04,9.000000000000000000e+01,2.996861450000000104e+01,1.987000000000000000e+03
5.100000000000000000e+01,2.364567156000000068e+03,1.000000000000000000e+02,1.227135898999999881e+02,1.988000000000000000e+03
1.000000000000000000e+02,1.183853638700000010e+04,9.500000000000000000e+01,5.709809710000000393e+01,2.008000000000000000e+03
5.000000000000000000e+00,3.710452917000000070e+03,1.000000000000000000e+02,1.851744917000000044e+02,1.963000000000000000e+03
9.500000000000000000e+01,1.444139973800000007e+04,1.000000000000000000e+02,1.164044078999999954e+02,1.969000000000000000e+03
1.000000000000000000e+02,4.330524700199999643e+04,1.000000000000000000e+02,3.406958279999999917e+01,1.908000000000000000e+03
6.100000000000000000e+01,1.417235265000000072e+04,9.500000000000000000e+01,1.788653097000000116e+02,1.978000000000000000e+03
5.600000000000000000e+01,3.198557386999999835e+03,1.000000000000000000e+02,8.107298869999999624e+01,2.013000000000000000e+03
6.500000000000000000e+01,2.081120103000000199e+03,1.000000000000000000e+02,1.574140908999999908e+02,1.962000000000000000e+03
4.000000000000000000e+00,5.589508995000000141e+03,9.500000000000000000e+01,2.173513199000000213e+02,2.000000000000000000e+03
7.400000000000000000e+01,7.555429377999999815e+03,9.500000000000000000e+01,1.154580306000000007e+02,1.963000000000000000e+03
7.900000000000000000e+01,2.077682691999999861e+03,1.000000000000000000e+02,1.365937902999999949e+02,1.928000000000000000e+03
9.100000000000000000e+01,3.172637450000000172e+03,9.500000000000000000e+01,1.018932892999999922e+02,1.964000000000000000e+03
1.000000000000000000e+02,6.108372250000000349e+03,1.000000000000000000e+02,5.236621060000000227e+01,2.008000000000000000e+03
8.300000000000000000e+01,8.187913002000000233e+03,1.000000000000000000e+02,1.129343577999999866e+02,1.984000000000000000e+03
5.700000000000000000e+01,1.911386322000000064e+03,1.000000000000000000e+02,1.059942575999999974e+02,1.961000000000000000e+03
3.300000000000000000e+01,1.381532642099999975e+04,9.500000000000000000e+01,1.757107187000000010e+02,1.994000000000000000e+03
1.000000000000000000e+02,5.256173031000000265e+03,9.000000000000000000e+01,5.110437419999999520e+01,1.971000000000000000e+03
7.700000000000000000e+01,8.698972405000000435e+03,1.000000000000000000e+02,1.233445080999999988e+02,1.928000000000000000e+03
1.800000000000000000e+01,6.405476044000000002e+03,9.500000000000000000e+01,2.242914200999999821e+02,2.013000000000000000e+03
7.800000000000000000e+01,3.171987129000000095e+03,1.000000000000000000e+02,1.564677135999999962e+02,1.926000000000000000e+03
8.400000000000000000e+01,2.044795029999999997e+03,9.500000000000000000e+01,1.312309855999999968e+02,1.972000000000000000e+03
6.400000000000000000e+01,1.114836000000000058e+04,9.500000000000000000e+01,1.227135898999999881e+02,1.929000000000000000e+03
1.000000000000000000e+02,3.347295090000000073e+03,1.000000000000000000e+02,9.779232099999999761e+00,1.956000000000000000e+03
6.500000000000000000e+01,2.770646169000000100e+03,1.000000000000000000e+02,1.536285817000000122e+02,1.962000000000000000e+03
5.700000000000000000e+01,1.361911528499999986e+04,9.500000000000000000e+01,1.470039405999999929e+02,1.968000000000000000e+03
6.200000000000000000e+01,3.369703293600000325e+04,1.000000000000000000e+02,1.164044078999999954e+02,1.966000000000000000e+03
5.600000000000000000e+01,4.726904639999999745e+03,1.000000000000000000e+02,1.318619037999999932e+02,1.971000000000000000e+03
1.000000000000000000e+02,1.148745594999999958e+04,9.500000000000000000e+01,1.167198669999999971e+01,1.991000000000000000e+03
8.900000000000000000e+01,3.219181853000000046e+03,9.500000000000000000e+01,8.265028420000000153e+01,1.963000000000000000e+03
1.200000000000000000e+01,6.655478017000000364e+03,1.000000000000000000e+02,1.753952596000000028e+02,1.995000000000000000e+03
9.000000000000000000e+00,2.406187699999999950e+03,1.000000000000000000e+02,1.851744917000000044e+02,1.977000000000000000e+03
5.200000000000000000e+01,2.213692684000000099e+03,9.500000000000000000e+01,1.315464446999999950e+02,1.987000000000000000e+03
5.700000000000000000e+01,5.291754880000000412e+03,1.000000000000000000e+02,1.198744580000000042e+02,1.988000000000000000e+03
4.400000000000000000e+01,3.286815236999999797e+03,1.000000000000000000e+02,1.526822043999999892e+02,2.010000000000000000e+03
