# Floor Area,Year Built,Energy Star Score,Site EUI
9.316498646000000008e+03,1.967000000000000000e+03,6.300000000000000000e+01,2.747648760999999809e+02
5.042533292200000142e+04,2.005000000000000000e+03,9.500000000000000000e+01,1.823353597999999920e+02
5.025680688000000373e+03,1.995000000000000000e+03,9.500000000000000000e+01,1.908527555000000007e+02
4.242972912999999971e+04,2.013000000000000000e+03,7.700000000000000000e+01,1.738179641000000117e+02
9.374934633000000758e+03,1.967000000000000000e+03,6.700000000000000000e+01,2.804431399000000056e+02
1.161287500000000000e+04,1.929000000000000000e+03,8.900000000000000000e+01,1.823353597999999920e+02
9.197397000000000844e+03,2.000000000000000000e+03,9.600000000000000000e+01,1.504739907000000017e+02
2.318858880000000136e+04,1.964000000000000000e+03,6.200000000000000000e+01,1.760261777999999993e+02
1.394808480799999961e+04,1.971000000000000000e+03,7.800000000000000000e+01,2.258687155999999732e+02
1.033443681699999979e+04,1.927000000000000000e+03,3.000000000000000000e+01,3.968475477999999725e+02
1.997414500000000044e+04,1.988000000000000000e+03,2.300000000000000000e+01,2.072566286999999932e+02
1.560770399999999972e+04,1.995000000000000000e+03,8.800000000000000000e+01,1.589913863999999819e+02
7.577261582999999519e+03,1.966000000000000000e+03,4.700000000000000000e+01,2.214522881999999981e+02
1.383678701399999954e+04,1.985000000000000000e+03,1.500000000000000000e+01,2.580455437999999617e+02
6.568139906700000574e+04,1.950000000000000000e+03,2.900000000000000000e+01,3.321784322999999972e+02
5.403888801000000058e+03,1.925000000000000000e+03,7.400000000000000000e+01,3.056798679000000334e+02
7.444874808000000485e+04,2.009000000000000000e+03,6.800000000000000000e+01,2.662474804000000290e+02
2.954287529100000029e+04,2.012000000000000000e+03,2.000000000000000000e+00,4.785514546999999652e+02
8.639978999999999360e+03,1.920000000000000000e+03,1.000000000000000000e+02,2.176667790000000124e+01
9.290299999999999272e+03,1.904000000000000000e+03,9.300000000000000000e+01,2.615155938999999989e+02
2.246394540000000052e+04,2.009000000000000000e+03,2.700000000000000000e+01,2.946387994000000390e+02
5.054294812000000093e+03,2.009000000000000000e+03,9.100000000000000000e+01,1.769725550999999939e+02
1.046087780000000057e+05,1.962000000000000000e+03,4.700000000000000000e+01,2.753957942999999773e+02
6.236857098999999835e+03,1.964000000000000000e+03,6.300000000000000000e+01,2.917996674999999982e+02
2.769373397900000055e+04,1.921000000000000000e+03,9.200000000000000000e+01,1.927455100999999900e+02
1.114836000000000058e+04,1.927000000000000000e+03,2.000000000000000000e+00,3.618315877000000000e+02
9.011591000000000349e+03,1.925000000000000000e+03,7.600000000000000000e+01,2.441653434000000118e+02
4.747343299999999545e+03,1.989000000000000000e+03,1.000000000000000000e+02,1.832817370999999866e+02
9.435228680000000168e+03,1.966000000000000000e+03,8.400000000000000000e+01,1.817044415999999956e+02
9.529339418999999907e+03,2.015000000000000000e+03,9.800000000000000000e+01,1.618305182999999943e+02
4.762579391999999643e+03,2.005000000000000000e+03,8.300000000000000000e+01,2.034711194999999861e+02
5.075746114700000180e+04,2.003000000000000000e+03,7.000000000000000000e+00,3.091499180000000138e+02
2.450781139999999868e+04,1.980000000000000000e+03,2.600000000000000000e+01,2.003165285000000040e+02
2.667783967399999892e+04,1.928000000000000000e+03,4.700000000000000000e+01,2.845441081999999824e+02
1.903071503500000108e+04,1.988000000000000000e+03,1.100000000000000000e+01,3.425885825999999952e+02
7.896755000000000109e+03,1.920000000000000000e+03,9.800000000000000000e+01,1.782343914999999868e+02
1.075584482500000013e+04,1.972000000000000000e+03,8.900000000000000000e+01,1.716097503999999958e+02
1.474667899600000055e+04,1.967000000000000000e+03,6.300000000000000000e+01,2.457426389000000029e+02
1.280695725900000070e+04,1.982000000000000000e+03,2.900000000000000000e+01,3.394339915999999562e+02
7.487981799999999566e+03,1.929000000000000000e+03,7.500000000000000000e+01,3.123045089999999959e+02
6.689015999999999622e+03,1.949000000000000000e+03,7.500000000000000000e+01,2.712948260000000005e+02
2.140271443100000033e+04,1.928000000000000000e+03,9.700000000000000000e+01,1.129343577999999866e+02
9.518562670999999682e+03,1.983000000000000000e+03,5.900000000000000000e+01,1.943228056000000095e+02
5.338206379999999626e+04,1.949000000000000000e+03,6.200000000000000000e+01,1.971619374999999934e+02
7.353458255999999892e+03,1.929000000000000000e+03,8.500000000000000000e+01,3.596233740000000125e+02
1.224294314599999962e+04,1.953000000000000000e+03,7.400000000000000000e+01,2.384870795999999871e+02
1.174814176799999950e+04,1.959000000000000000e+03,3.900000000000000000e+01,3.394339915999999562e+02
8.553765015999999378e+03,2.014000000000000000e+03,4.000000000000000000e+00,3.242919547999999850e+02
6.530337676000000101e+03,1.915000000000000000e+03,3.000000000000000000e+00,5.192456786000000193e+02
2.583353720999999859e+04,1.989000000000000000e+03,8.200000000000000000e+01,2.716102850999999987e+02
2.136768999999999869e+04,1.960000000000000000e+03,4.900000000000000000e+01,3.274465457999999671e+02
2.081566037399999914e+04,1.965000000000000000e+03,6.700000000000000000e+01,3.003170632000000069e+02
2.137725900900000124e+04,1.898000000000000000e+03,9.000000000000000000e+00,3.227146592999999939e+02
7.216705039999999826e+03,1.936000000000000000e+03,9.000000000000000000e+01,1.570986317999999926e+02
6.967725000000000364e+03,1.900000000000000000e+03,9.400000000000000000e+01,1.091488486000000080e+02
6.316289163999999801e+03,2.008000000000000000e+03,7.000000000000000000e+01,2.268150929000000247e+02
2.180386958500000037e+04,1.973000000000000000e+03,3.100000000000000000e+01,3.082035407000000191e+02
1.161287500000000000e+04,1.925000000000000000e+03,4.200000000000000000e+01,3.397494507000000112e+02
2.928209657000000152e+04,1.968000000000000000e+03,6.700000000000000000e+01,1.246063444999999916e+02
4.550203134000000136e+04,2.002000000000000000e+03,1.100000000000000000e+01,1.930609692000000166e+02
3.032437532700000156e+04,2.012000000000000000e+03,1.500000000000000000e+01,3.198755274000000099e+02
1.111937426400000004e+04,1.925000000000000000e+03,5.800000000000000000e+01,2.110421379000000002e+02
1.927923055999999997e+04,2.004000000000000000e+03,6.400000000000000000e+01,2.306006020999999748e+02
9.754815000000000509e+03,1.930000000000000000e+03,9.500000000000000000e+01,1.671933229999999924e+02
8.017528900000000249e+03,1.908000000000000000e+03,9.000000000000000000e+01,8.706671160000000498e+01
5.374438549999999850e+03,1.989000000000000000e+03,3.500000000000000000e+01,3.129354271999999924e+02
5.202568000000000211e+03,1.926000000000000000e+03,4.900000000000000000e+01,2.785503852999999594e+02
1.936925356699999975e+04,1.970000000000000000e+03,8.000000000000000000e+00,1.725561277000000189e+02
5.081794100000000071e+03,1.970000000000000000e+03,4.400000000000000000e+01,1.548904181000000051e+02
6.596113000000000284e+03,1.925000000000000000e+03,8.400000000000000000e+01,1.306000674000000004e+02
1.347093499999999949e+04,1.950000000000000000e+03,7.200000000000000000e+01,2.372252431999999942e+02
5.275608338599999843e+04,2.014000000000000000e+03,7.100000000000000000e+01,1.577295499999999890e+02
4.713526608000000124e+03,1.925000000000000000e+03,3.300000000000000000e+01,3.176673137000000224e+02
3.853189086200000020e+04,1.973000000000000000e+03,2.700000000000000000e+01,3.757117880999999784e+02
1.573563143099999979e+04,1.999000000000000000e+03,5.200000000000000000e+01,2.264996337999999980e+02
1.570060699999999997e+04,1.966000000000000000e+03,6.300000000000000000e+01,2.769730897999999684e+02
2.174980003900000156e+04,1.939000000000000000e+03,6.600000000000000000e+01,2.447962615999999798e+02
3.660248135799999727e+04,2.009000000000000000e+03,7.100000000000000000e+01,1.536285817000000122e+02
1.349230269000000044e+04,1.918000000000000000e+03,4.600000000000000000e+01,1.482657769999999857e+02
2.713650178500000038e+04,1.999000000000000000e+03,9.500000000000000000e+01,2.381716204999999889e+02
6.345600060500000109e+04,1.962000000000000000e+03,7.400000000000000000e+01,2.381716204999999889e+02
3.366860461799999757e+04,2.003000000000000000e+03,3.100000000000000000e+01,2.798122217000000092e+02
2.687377210099999866e+04,1.960000000000000000e+03,3.500000000000000000e+01,3.558378647999999771e+02
1.207738999999999942e+04,1.967000000000000000e+03,6.400000000000000000e+01,2.763421715999999719e+02
5.490009882000000289e+03,1.995000000000000000e+03,5.900000000000000000e+01,3.596233740000000125e+02
2.090317499999999927e+04,1.978000000000000000e+03,4.800000000000000000e+01,1.971619374999999934e+02
2.415988966499999879e+04,1.995000000000000000e+03,4.200000000000000000e+01,3.296547595000000115e+02
3.812971377499999653e+04,2.008000000000000000e+03,2.900000000000000000e+01,3.640398013999999876e+02
6.921273500000000240e+03,1.978000000000000000e+03,9.900000000000000000e+01,6.246090180000000203e+01
1.121599338399999942e+04,1.988000000000000000e+03,9.000000000000000000e+00,3.384876142999999615e+02
3.257179179999999906e+04,1.970000000000000000e+03,7.500000000000000000e+01,2.511054435999999725e+02
1.593202837299999919e+04,1.981000000000000000e+03,4.500000000000000000e+01,1.839126552999999831e+02
4.180634999999999854e+04,1.988000000000000000e+03,8.700000000000000000e+01,2.056793332000000021e+02
1.640694850900000165e+04,1.999000000000000000e+03,4.600000000000000000e+01,2.722412032999999951e+02
7.533875882000000274e+03,1.968000000000000000e+03,6.000000000000000000e+00,4.315480488000000037e+02
5.887727624999999534e+03,1.928000000000000000e+03,9.400000000000000000e+01,2.315469794000000263e+02
1.170577800000000025e+04,1.980000000000000000e+03,1.400000000000000000e+01,3.365948597000000291e+02
1.591734969900000033e+04,1.924000000000000000e+03,6.100000000000000000e+01,2.100957605999999771e+02
2.090317499999999927e+04,2.003000000000000000e+03,9.300000000000000000e+01,2.249223382999999785e+02
6.596113000000000284e+03,1.966000000000000000e+03,4.500000000000000000e+01,3.249228729999999814e+02
1.797673050000000148e+04,1.952000000000000000e+03,5.100000000000000000e+01,2.744494169999999826e+02
3.965118620599999849e+04,1.967000000000000000e+03,4.500000000000000000e+01,2.993706859000000122e+02
6.390147049000000152e+03,2.000000000000000000e+03,1.000000000000000000e+02,1.315464446999999950e+02
1.694606461800000034e+04,1.968000000000000000e+03,3.000000000000000000e+01,3.265001684999999725e+02
3.429467793499999971e+04,1.929000000000000000e+03,2.000000000000000000e+01,2.529981981999999903e+02
5.329910142099999939e+04,2.008000000000000000e+03,9.000000000000000000e+00,2.132503515999999877e+02
8.381337047999999413e+03,2.001000000000000000e+03,9.200000000000000000e+01,1.596223046000000068e+02
1.263480799999999908e+04,1.924000000000000000e+03,2.100000000000000000e+01,1.772880141999999921e+02
3.019347499999999854e+04,1.992000000000000000e+03,4.600000000000000000e+01,2.268150929000000247e+02
1.068384499999999935e+04,2.000000000000000000e+03,9.800000000000000000e+01,1.082024712999999849e+02
7.438185792000000220e+03,1.925000000000000000e+03,5.600000000000000000e+01,2.520518209000000240e+02
1.941904957500000091e+04,1.975000000000000000e+03,8.600000000000000000e+01,1.523667452999999909e+02
5.574180000000000291e+03,2.008000000000000000e+03,7.900000000000000000e+01,1.858054099000000008e+02
6.131597999999999956e+03,2.004000000000000000e+03,4.600000000000000000e+01,3.072571634000000245e+02
7.357917599999999766e+03,1.980000000000000000e+03,2.600000000000000000e+01,2.545754937000000098e+02
8.118607363999999507e+03,1.984000000000000000e+03,1.000000000000000000e+00,3.220837410999999975e+02
5.425535200000000259e+03,1.925000000000000000e+03,8.900000000000000000e+01,2.119885151999999948e+02
1.675514895299999989e+04,1.949000000000000000e+03,5.500000000000000000e+01,2.801276808000000074e+02
4.911967416000000412e+03,1.923000000000000000e+03,5.900000000000000000e+01,2.725566623999999933e+02
5.121277874999999767e+03,1.983000000000000000e+03,6.000000000000000000e+01,2.082030059999999878e+02
6.561274374999999964e+03,1.958000000000000000e+03,6.900000000000000000e+01,3.378566960999999651e+02
6.901485160999999607e+03,1.921000000000000000e+03,1.000000000000000000e+02,1.640387319999999960e+01
1.091563798499999939e+04,2.009000000000000000e+03,1.000000000000000000e+01,2.996861450000000104e+02
2.126521799100000135e+04,1.909000000000000000e+03,9.900000000000000000e+01,1.545749590000000069e+02
7.618046000000000276e+03,1.928000000000000000e+03,3.200000000000000000e+01,4.321789670000000001e+02
5.618030216000000109e+03,1.969000000000000000e+03,6.700000000000000000e+01,3.287083822000000168e+02
5.351212800000000243e+03,1.951000000000000000e+03,9.000000000000000000e+00,4.539456448999999907e+02
4.832349545000000035e+03,1.925000000000000000e+03,7.400000000000000000e+01,2.589919210999999564e+02
8.846223659999999654e+03,1.981000000000000000e+03,7.400000000000000000e+01,1.444802677999999787e+02
1.114836000000000058e+04,2.015000000000000000e+03,9.900000000000000000e+01,1.350164947999999754e+02
1.114836000000000058e+04,1.918000000000000000e+03,8.400000000000000000e+01,1.741334232000000100e+02
1.565016067099999964e+04,1.922000000000000000e+03,1.000000000000000000e+00,5.735046438000000535e+02
2.593359374100000059e+04,1.970000000000000000e+03,7.000000000000000000e+01,2.914842084000000000e+02
9.191033144500000344e+04,1.974000000000000000e+03,3.100000000000000000e+01,2.735030396999999880e+02
1.439996500000000015e+04,2.007000000000000000e+03,9.700000000000000000e+01,1.271300172999999916e+02
2.538890345199999865e+04,2.000000000000000000e+03,6.500000000000000000e+01,1.876981644999999901e+02
6.754048099999999977e+03,1.969000000000000000e+03,9.100000000000000000e+01,2.378561614000000191e+02
1.355640575999999965e+04,1.966000000000000000e+03,4.800000000000000000e+01,2.545754937000000098e+02
1.502241510000000017e+04,1.979000000000000000e+03,4.300000000000000000e+01,2.025247421999999915e+02
2.325362089999999807e+04,1.966000000000000000e+03,6.900000000000000000e+01,2.630928893999999900e+02
2.354366406600000118e+04,2.014000000000000000e+03,6.900000000000000000e+01,1.782343914999999868e+02
1.294900594599999931e+04,1.904000000000000000e+03,8.900000000000000000e+01,1.911682145999999989e+02
7.716801889000000301e+03,1.968000000000000000e+03,5.900000000000000000e+01,2.848595672999999806e+02
4.034712257900000259e+04,1.972000000000000000e+03,5.300000000000000000e+01,2.889605355999999574e+02
1.254943014299999959e+04,1.967000000000000000e+03,7.200000000000000000e+01,3.400649098000000095e+02
5.803557506999999532e+03,1.960000000000000000e+03,1.200000000000000000e+01,2.059947922999999719e+02
4.963156968999999663e+04,1.967000000000000000e+03,3.300000000000000000e+01,2.971624722000000247e+02
2.577918895500000144e+04,1.928000000000000000e+03,7.900000000000000000e+01,2.246068792000000087e+02
1.254190500000000065e+04,1.947000000000000000e+03,9.600000000000000000e+01,2.302851430000000050e+02
7.023466800000000148e+03,1.929000000000000000e+03,5.800000000000000000e+01,2.851750264000000357e+02
2.916522459600000002e+04,1.988000000000000000e+03,5.100000000000000000e+01,2.375407022999999924e+02
9.067332800000000134e+03,1.922000000000000000e+03,1.600000000000000000e+01,4.694031408000000170e+02
5.196250595999999859e+03,1.990000000000000000e+03,7.600000000000000000e+01,3.186136910000000171e+02
2.508381000000000131e+04,2.007000000000000000e+03,8.800000000000000000e+01,1.861208689999999990e+02
1.240812468000000081e+04,1.925000000000000000e+03,4.300000000000000000e+01,2.965315539999999714e+02
3.298939078500000323e+04,2.002000000000000000e+03,4.200000000000000000e+01,2.529981981999999903e+02
1.032031556099999943e+04,1.948000000000000000e+03,7.900000000000000000e+01,2.410107524000000012e+02
1.871345129000000088e+04,2.014000000000000000e+03,7.500000000000000000e+01,1.684551593999999852e+02
5.777851246900000115e+04,1.987000000000000000e+03,3.100000000000000000e+01,2.820204353999999967e+02
5.784103618799999822e+04,1.955000000000000000e+03,5.700000000000000000e+01,2.419571296999999959e+02
9.641947145300000557e+04,1.983000000000000000e+03,7.600000000000000000e+01,1.422720540999999912e+02
9.460591199000000415e+03,1.920000000000000000e+03,1.000000000000000000e+02,3.123045090000000101e+01
1.344036991300000045e+04,1.979000000000000000e+03,4.300000000000000000e+01,2.965315539999999714e+02
1.921419845999999961e+04,1.973000000000000000e+03,8.600000000000000000e+01,2.441653434000000118e+02
7.155017447999999604e+03,1.927000000000000000e+03,7.800000000000000000e+01,2.129348924999999895e+02
1.337106427500000063e+04,1.990000000000000000e+03,3.200000000000000000e+01,3.135663453999999888e+02
8.911720274999999674e+03,1.920000000000000000e+03,8.100000000000000000e+01,1.892754600000000096e+02
2.595533304299999872e+04,2.001000000000000000e+03,2.600000000000000000e+01,3.094653770999999551e+02
5.635960495000000265e+03,1.965000000000000000e+03,7.800000000000000000e+01,1.340701175000000092e+02
2.341861662799999976e+04,1.959000000000000000e+03,8.800000000000000000e+01,2.271305519999999945e+02
6.967725000000000364e+03,2.000000000000000000e+03,8.500000000000000000e+01,1.186126215999999971e+02
1.323412525300000016e+04,1.920000000000000000e+03,3.100000000000000000e+01,2.779194670999999630e+02
4.713526608000000124e+03,1.932000000000000000e+03,3.800000000000000000e+01,2.905378310999999485e+02
8.496908380000000761e+03,1.968000000000000000e+03,1.000000000000000000e+00,8.343893194999999423e+02
1.017882429199999933e+04,1.965000000000000000e+03,5.400000000000000000e+01,2.930615038999999911e+02
2.148186778699999923e+04,1.924000000000000000e+03,8.900000000000000000e+01,2.378561614000000191e+02
6.959642439000000195e+03,2.004000000000000000e+03,7.300000000000000000e+01,2.511054435999999725e+02
5.025680688000000373e+03,1.995000000000000000e+03,9.500000000000000000e+01,1.962155601999999988e+02
7.186418662000000040e+03,2.006000000000000000e+03,1.100000000000000000e+01,3.694026060999999572e+02
3.028201155899999867e+04,1.950000000000000000e+03,8.700000000000000000e+01,2.110421379000000002e+02
4.645149999999999636e+03,2.004000000000000000e+03,9.200000000000000000e+01,2.063102514000000269e+02
1.337543071600000076e+04,1.906000000000000000e+03,9.500000000000000000e+01,1.690860776000000101e+02
4.703678890000000138e+03,2.002000000000000000e+03,3.300000000000000000e+01,3.233455774999999903e+02
2.582703399999999965e+04,2.003000000000000000e+03,3.400000000000000000e+01,2.479508525999999620e+02
5.449318368000000191e+03,1.915000000000000000e+03,5.900000000000000000e+01,2.498436072000000081e+02
3.981330194099999790e+04,1.965000000000000000e+03,4.300000000000000000e+01,2.646701849000000379e+02
3.532887413099999685e+04,1.976000000000000000e+03,3.400000000000000000e+01,3.097808362000000102e+02
1.724920710699999836e+04,1.999000000000000000e+03,7.900000000000000000e+01,1.681397002999999870e+02
1.614031689899999947e+04,1.964000000000000000e+03,6.500000000000000000e+01,2.110421379000000002e+02
5.620631500000000415e+03,1.898000000000000000e+03,1.500000000000000000e+01,3.416422053000000005e+02
1.453829756699999962e+04,2.016000000000000000e+03,8.500000000000000000e+01,1.517358270999999945e+02
7.577215131499999552e+04,2.009000000000000000e+03,8.000000000000000000e+00,2.523672799999999938e+02
5.487780209999999897e+03,1.958000000000000000e+03,5.800000000000000000e+01,2.905378310999999485e+02
2.432702216200000112e+04,1.994000000000000000e+03,9.700000000000000000e+01,1.646696502000000066e+02
1.915195345000000088e+04,1.969000000000000000e+03,1.000000000000000000e+00,8.839163981999998896e+02
2.314167278499999884e+04,1.927000000000000000e+03,1.000000000000000000e+02,1.545749590000000140e+01
5.284322640000000320e+03,1.928000000000000000e+03,4.600000000000000000e+01,2.993706859000000122e+02
2.044637094900000011e+04,1.936000000000000000e+03,1.000000000000000000e+02,7.602564309999999637e+01
5.546866517999999814e+03,1.974000000000000000e+03,7.500000000000000000e+01,2.615155938999999989e+02
2.666316100000000006e+04,1.975000000000000000e+03,1.000000000000000000e+02,9.589956639999999766e+01
4.768710989999999583e+03,1.915000000000000000e+03,8.600000000000000000e+01,2.924305856999999946e+02
2.686271664400000009e+04,1.969000000000000000e+03,5.300000000000000000e+01,2.747648760999999809e+02
7.432239999999999782e+03,2.006000000000000000e+03,9.400000000000000000e+01,1.504739907000000017e+02
4.848886279000000286e+03,1.935000000000000000e+03,7.700000000000000000e+01,2.899069129000000089e+02
6.268629924999999639e+04,2.010000000000000000e+03,7.900000000000000000e+01,1.388020040000000108e+02
6.995595900000000256e+03,1.973000000000000000e+03,9.700000000000000000e+01,2.252377974000000052e+02
1.303568444500000078e+04,1.954000000000000000e+03,5.900000000000000000e+01,2.750803351999999791e+02
1.068384499999999935e+04,1.965000000000000000e+03,6.900000000000000000e+01,2.716102850999999987e+02
8.138302800000000570e+04,2.003000000000000000e+03,8.300000000000000000e+01,1.570986317999999926e+02
4.645149999999999636e+03,1.920000000000000000e+03,1.000000000000000000e+02,1.198744579999999971e+01
3.414278153000000020e+04,1.965000000000000000e+03,6.900000000000000000e+01,2.627774302999999918e+02
2.423439787100000103e+04,2.004000000000000000e+03,4.400000000000000000e+01,2.706639078000000040e+02
1.105722215700000015e+04,1.929000000000000000e+03,6.000000000000000000e+01,2.861214037000000303e+02
8.869913925000000745e+03,1.983000000000000000e+03,1.900000000000000000e+01,2.403798342000000048e+02
5.388373999999999796e+03,1.970000000000000000e+03,9.700000000000000000e+01,2.116730560999999682e+02
6.876429221899999538e+04,1.970000000000000000e+03,1.000000000000000000e+02,2.649856439999999935e+01
9.953906128999999055e+03,1.910000000000000000e+03,4.100000000000000000e+01,2.246068792000000087e+02
3.997894799000000057e+04,2.005000000000000000e+03,2.800000000000000000e+01,3.031561950999999908e+02
1.727661349200000041e+04,1.987000000000000000e+03,8.700000000000000000e+01,1.747643413999999780e+02
5.852889000000000124e+03,1.923000000000000000e+03,9.700000000000000000e+01,1.167198669999999936e+02
6.468928793000000042e+03,1.923000000000000000e+03,6.500000000000000000e+01,2.246068792000000087e+02
3.886792101299999922e+04,2.003000000000000000e+03,5.600000000000000000e+01,2.082030059999999878e+02
9.261778779000000213e+03,1.918000000000000000e+03,9.900000000000000000e+01,2.671938577000000237e+02
1.027655824799999937e+04,1.943000000000000000e+03,5.300000000000000000e+01,1.451111860000000036e+02
2.268356809200000134e+04,1.992000000000000000e+03,8.100000000000000000e+01,2.334397339999999872e+02
5.142366855999999643e+03,1.926000000000000000e+03,1.000000000000000000e+00,6.129370313000000579e+02
1.969543600000000151e+04,2.003000000000000000e+03,7.900000000000000000e+01,2.328088157999999908e+02
1.442774299699999938e+04,2.000000000000000000e+03,8.300000000000000000e+01,1.454266451000000018e+02
3.637282514200000151e+04,1.915000000000000000e+03,5.000000000000000000e+01,1.895909191000000078e+02
4.702211022599999706e+04,1.981000000000000000e+03,1.400000000000000000e+01,2.022092830999999649e+02
4.736752357999999731e+03,1.916000000000000000e+03,7.700000000000000000e+01,2.242914200999999821e+02
5.574180000000000291e+03,1.925000000000000000e+03,1.600000000000000000e+01,2.854904854999999770e+02
1.887723927900000126e+04,1.986000000000000000e+03,3.600000000000000000e+01,2.476353934999999922e+02
4.672974448500000290e+04,1.966000000000000000e+03,6.500000000000000000e+01,1.498430725000000052e+02
9.240318186000000424e+03,1.943000000000000000e+03,1.500000000000000000e+01,4.028412706999999955e+02
3.093957899299999917e+04,1.967000000000000000e+03,1.500000000000000000e+01,3.918002022000000011e+02
1.634628284999999960e+04,1.965000000000000000e+03,2.400000000000000000e+01,4.488982993000000192e+02
1.971503853299999901e+04,2.001000000000000000e+03,2.200000000000000000e+01,3.388030734000000166e+02
1.376246461400000044e+04,1.980000000000000000e+03,3.000000000000000000e+00,2.624619711999999936e+02
1.327611740900000041e+04,2.007000000000000000e+03,9.500000000000000000e+01,1.741334232000000100e+02
2.254644326400000136e+04,1.950000000000000000e+03,7.600000000000000000e+01,1.176662442999999882e+02
7.362562750000000051e+03,1.926000000000000000e+03,9.700000000000000000e+01,2.340706522000000120e+02
4.408721155300000100e+04,1.991000000000000000e+03,4.400000000000000000e+01,2.567837074000000257e+02
8.714301399999999558e+04,1.952000000000000000e+03,9.000000000000000000e+01,2.451117207000000064e+02
1.795071765999999843e+04,2.008000000000000000e+03,3.500000000000000000e+01,3.217682819999999992e+02
3.325927399999999761e+04,2.006000000000000000e+03,9.700000000000000000e+01,6.624641099999999483e+01
8.268367000000000189e+03,1.966000000000000000e+03,7.800000000000000000e+01,2.277614701999999909e+02
4.070637847999999940e+04,2.012000000000000000e+03,9.600000000000000000e+01,1.416411358999999948e+02
5.766675016000000142e+03,1.972000000000000000e+03,6.100000000000000000e+01,2.826513535999999931e+02
6.642099984999999833e+03,1.949000000000000000e+03,6.900000000000000000e+01,2.558373300999999742e+02
9.987072500000000218e+03,1.952000000000000000e+03,3.900000000000000000e+01,3.990557615000000169e+02
8.668778930000000400e+03,1.984000000000000000e+03,9.100000000000000000e+01,4.763432410000000061e+01
1.161287500000000000e+04,1.895000000000000000e+03,8.700000000000000000e+01,1.700324549000000047e+02
1.912928511799999978e+04,2.000000000000000000e+03,5.000000000000000000e+00,4.157750938000000360e+02
5.769276299999999537e+03,2.000000000000000000e+03,3.400000000000000000e+01,4.835988003000000504e+02
2.687377210099999866e+04,1.960000000000000000e+03,2.200000000000000000e+01,4.094659118000000149e+02
9.011591000000000349e+03,1.998000000000000000e+03,9.900000000000000000e+01,8.075752959999999803e+01
1.300642000000000007e+04,1.970000000000000000e+03,2.800000000000000000e+01,3.876992339000000243e+02
2.501979983300000094e+04,1.974000000000000000e+03,8.800000000000000000e+01,2.094648424000000091e+02
3.415365118100000109e+04,1.986000000000000000e+03,3.900000000000000000e+01,1.630923547000000156e+02
1.784685210599999846e+04,2.004000000000000000e+03,1.100000000000000000e+01,2.854904854999999770e+02
6.231840336999999636e+03,2.005000000000000000e+03,1.500000000000000000e+01,2.687711532000000147e+02
1.188229370000000017e+04,2.005000000000000000e+03,7.500000000000000000e+01,1.911682145999999989e+02
7.283595199999999750e+03,1.929000000000000000e+03,4.300000000000000000e+01,2.854904854999999770e+02
1.299517873700000018e+04,1.915000000000000000e+03,2.800000000000000000e+01,2.287078474999999855e+02
7.356774893099999463e+04,1.991000000000000000e+03,4.300000000000000000e+01,1.984237738999999863e+02
1.525745968999999968e+04,2.007000000000000000e+03,3.500000000000000000e+01,2.883296174000000178e+02
6.614043278999999529e+03,1.968000000000000000e+03,4.600000000000000000e+01,3.287083822000000168e+02
1.287970030799999950e+04,1.929000000000000000e+03,9.400000000000000000e+01,1.880136235999999883e+02
6.781918999999999869e+03,2.001000000000000000e+03,9.900000000000000000e+01,7.634110219999999458e+01
4.654440300000000207e+03,1.930000000000000000e+03,9.200000000000000000e+01,2.653011030999999775e+02
4.645149999999999636e+03,1.965000000000000000e+03,7.000000000000000000e+01,2.205059109000000035e+02
4.858269481999999698e+03,1.926000000000000000e+03,9.900000000000000000e+01,1.908527555000000007e+02
7.142382639999999810e+03,1.968000000000000000e+03,9.200000000000000000e+01,1.892754600000000096e+02
8.872236499999999069e+03,1.920000000000000000e+03,7.600000000000000000e+01,2.580455437999999617e+02
4.167544967300000280e+04,1.962000000000000000e+03,2.800000000000000000e+01,2.735030396999999880e+02
2.160756554600000163e+04,2.015000000000000000e+03,6.600000000000000000e+01,1.794962278999999796e+02
9.699073200000000725e+03,1.929000000000000000e+03,7.100000000000000000e+01,3.164054772999999727e+02
2.239185267200000089e+04,1.920000000000000000e+03,3.500000000000000000e+01,1.526822043999999892e+02
1.682770619599999918e+04,1.920000000000000000e+03,7.000000000000000000e+01,2.375407022999999924e+02
1.067158180399999947e+04,1.954000000000000000e+03,1.000000000000000000e+00,2.562158810200000062e+03
4.669982971900000121e+04,1.957000000000000000e+03,4.200000000000000000e+01,3.293393004000000133e+02
4.645149999999999636e+03,1.978000000000000000e+03,4.200000000000000000e+01,1.306000674000000004e+02
1.397846408899999915e+04,1.946000000000000000e+03,2.300000000000000000e+01,3.018943586999999980e+02
8.301440468000000692e+03,2.007000000000000000e+03,4.800000000000000000e+01,3.182982319000000189e+02
2.443348900000000140e+04,1.957000000000000000e+03,7.000000000000000000e+01,2.558373300999999742e+02
1.978833899999999994e+04,1.900000000000000000e+03,5.800000000000000000e+01,2.208213700000000017e+02
4.961670521000000008e+03,1.990000000000000000e+03,4.200000000000000000e+01,3.435349598999999898e+02
1.514318900000000031e+04,1.969000000000000000e+03,4.400000000000000000e+01,2.324933566999999925e+02
7.478691499999999905e+03,1.927000000000000000e+03,9.200000000000000000e+01,2.223986654999999928e+02
4.645149999999999636e+03,1.920000000000000000e+03,1.000000000000000000e+02,5.678263799999999861e+00
