# Year Built,Number of Floors,Floor Area,Energy Star Score,Site EUI
1.930000000000000000e+03,3.000000000000000000e+00,2.653681291999999758e+03,6.900000000000000000e+01,1.735025049999999851e+02
1.925000000000000000e+03,3.000000000000000000e+00,2.743704298999999992e+03,9.600000000000000000e+01,1.416411358999999948e+02
1.930000000000000000e+03,3.000000000000000000e+00,1.921977263999999877e+03,2.200000000000000000e+01,2.473199344000000224e+02
1.946000000000000000e+03,3.000000000000000000e+00,2.134167715999999928e+03,5.800000000000000000e+01,1.889600008999999829e+02
1.985000000000000000e+03,4.000000000000000000e+00,4.226529082000000017e+03,9.500000000000000000e+01,7.981115230000000338e+01
1.962000000000000000e+03,4.000000000000000000e+00,2.509124224000000140e+03,9.400000000000000000e+01,7.160921569999999292e+01
1.907000000000000000e+03,4.000000000000000000e+00,3.568125520999999935e+03,6.900000000000000000e+01,9.810778009999999938e+01
1.955000000000000000e+03,6.000000000000000000e+00,6.975714657999999872e+03,7.700000000000000000e+01,2.135658107000000143e+02
1.907000000000000000e+03,4.000000000000000000e+00,3.204967693999999938e+03,1.000000000000000000e+02,8.738217069999998898e+01
1.985000000000000000e+03,4.000000000000000000e+00,5.209442821999999978e+03,8.800000000000000000e+01,8.044207049999999981e+01
1.981000000000000000e+03,4.000000000000000000e+00,4.007092196000000058e+03,5.800000000000000000e+01,9.053676169999999956e+01
1.968000000000000000e+03,5.000000000000000000e+00,2.384912913000000117e+03,9.700000000000000000e+01,7.918023410000000695e+01
1.993000000000000000e+03,4.000000000000000000e+00,2.373671649999999772e+03,7.700000000000000000e+01,8.832854799999999784e+01
1.969000000000000000e+03,4.000000000000000000e+00,2.234502955999999813e+03,8.300000000000000000e+01,7.886477499999999452e+01
2.003000000000000000e+03,6.000000000000000000e+00,6.780525454999999965e+03,8.100000000000000000e+01,8.738217069999998898e+01
1.970000000000000000e+03,4.000000000000000000e+00,1.345040343699999903e+04,6.300000000000000000e+01,9.211405719999999064e+01
1.967000000000000000e+03,3.000000000000000000e+00,1.877569629999999961e+03,8.800000000000000000e+01,8.769762980000000141e+01
1.956000000000000000e+03,2.000000000000000000e+00,2.016738323999999920e+03,6.300000000000000000e+01,1.971619374999999934e+02
2.006000000000000000e+03,2.000000000000000000e+00,5.187889325999999528e+03,4.500000000000000000e+01,1.006314528999999993e+02
1.970000000000000000e+03,1.200000000000000000e+01,7.604760871000000407e+03,1.900000000000000000e+01,1.264990990999999951e+02
1.929000000000000000e+03,4.000000000000000000e+00,2.218059124999999767e+03,5.100000000000000000e+01,1.854899507999999742e+02
2.001000000000000000e+03,6.000000000000000000e+00,2.095055553000000145e+03,7.200000000000000000e+01,1.249218036000000041e+02
1.994000000000000000e+03,4.000000000000000000e+00,2.105181979999999839e+03,9.700000000000000000e+01,7.571018399999999815e+01
1.968000000000000000e+03,6.000000000000000000e+00,4.599627529999999751e+03,3.600000000000000000e+01,1.681397002999999870e+02
1.977000000000000000e+03,3.000000000000000000e+00,2.198456592000000001e+03,2.400000000000000000e+01,1.580450090999999873e+02
2.006000000000000000e+03,3.000000000000000000e+00,3.843304207000000133e+03,6.900000000000000000e+01,9.495318910000000301e+01
2.006000000000000000e+03,4.000000000000000000e+00,5.233597601999999824e+03,8.200000000000000000e+01,1.050478802999999886e+02
1.963000000000000000e+03,5.000000000000000000e+00,2.535137064000000009e+03,8.100000000000000000e+01,1.429029722999999876e+02
1.957000000000000000e+03,3.000000000000000000e+00,1.875154152000000067e+03,1.000000000000000000e+02,2.555218709999999760e+01
1.962000000000000000e+03,4.000000000000000000e+00,2.001130619999999908e+03,7.600000000000000000e+01,1.173507852000000042e+02
2.006000000000000000e+03,6.000000000000000000e+00,5.205819604999999683e+03,1.100000000000000000e+01,2.198749927000000071e+02
1.987000000000000000e+03,4.000000000000000000e+00,1.041907144999999946e+04,8.200000000000000000e+01,1.037860438999999957e+02
1.985000000000000000e+03,2.000000000000000000e+00,2.243607449999999972e+03,4.000000000000000000e+01,1.249218036000000041e+02
1.997000000000000000e+03,3.000000000000000000e+00,2.729304333999999926e+03,4.400000000000000000e+01,1.167198669999999936e+02
2.006000000000000000e+03,4.000000000000000000e+00,7.373153691999999864e+03,8.100000000000000000e+01,1.372247084999999913e+02
1.997000000000000000e+03,5.000000000000000000e+00,1.481867882099999952e+04,2.700000000000000000e+01,1.750798005000000046e+02
1.979000000000000000e+03,2.000000000000000000e+00,3.144952355999999781e+03,8.300000000000000000e+01,8.548941609999999969e+01
1.965000000000000000e+03,1.100000000000000000e+01,5.096658580000000256e+03,3.900000000000000000e+01,1.154580306000000007e+02
1.926000000000000000e+03,3.000000000000000000e+00,2.369676821000000018e+03,4.100000000000000000e+01,9.779232100000000116e+01
1.910000000000000000e+03,3.000000000000000000e+00,1.860103865999999925e+03,1.000000000000000000e+02,6.782370650000000012e+01
1.984000000000000000e+03,3.000000000000000000e+00,4.579281772999999703e+03,9.300000000000000000e+01,6.624641099999999483e+01
1.972000000000000000e+03,1.000000000000000000e+01,9.102450134000000617e+03,8.300000000000000000e+01,1.517358270999999945e+02
2.008000000000000000e+03,6.000000000000000000e+00,2.062409438800000135e+04,1.000000000000000000e+02,9.779232100000000116e+01
1.964000000000000000e+03,4.000000000000000000e+00,2.007448024000000032e+03,8.700000000000000000e+01,7.287105210000000000e+01
1.991000000000000000e+03,3.000000000000000000e+00,2.270084804999999960e+03,9.600000000000000000e+01,1.075715531000000027e+02
2.009000000000000000e+03,7.000000000000000000e+00,1.026373763399999916e+04,5.400000000000000000e+01,1.804426052000000027e+02
1.981000000000000000e+03,5.000000000000000000e+00,7.625664045999999871e+03,1.800000000000000000e+01,1.337546583999999825e+02
1.995000000000000000e+03,4.000000000000000000e+00,3.144952355999999781e+03,9.600000000000000000e+01,1.059942575999999974e+02
1.985000000000000000e+03,1.300000000000000000e+01,5.304668397000000368e+03,8.000000000000000000e+01,8.233482510000000332e+01
2.004000000000000000e+03,7.000000000000000000e+00,1.599185790500000076e+04,7.900000000000000000e+01,1.369092493999999931e+02
1.968000000000000000e+03,3.000000000000000000e+00,3.237297938000000158e+03,8.100000000000000000e+01,8.864400709999999606e+01
1.980000000000000000e+03,6.000000000000000000e+00,5.809967813999999635e+03,8.500000000000000000e+01,9.747686189999998874e+01
1.979000000000000000e+03,5.000000000000000000e+00,8.506198679999999513e+03,8.500000000000000000e+01,8.517395700000000147e+01
1.989000000000000000e+03,4.000000000000000000e+00,3.479774767999999767e+03,8.000000000000000000e+01,8.296574329999999975e+01
1.960000000000000000e+03,1.000000000000000000e+01,3.550752660000000105e+03,1.000000000000000000e+02,3.659325559999999911e+01
1.981000000000000000e+03,4.000000000000000000e+00,3.274923652999999831e+03,6.600000000000000000e+01,6.877008379999999477e+01
1.999000000000000000e+03,4.000000000000000000e+00,3.293968768000000182e+03,9.700000000000000000e+01,7.444834760000000529e+01
1.962000000000000000e+03,4.000000000000000000e+00,2.010420920000000024e+03,9.600000000000000000e+01,7.886477499999999452e+01
2.010000000000000000e+03,4.000000000000000000e+00,6.159375997000000098e+03,7.400000000000000000e+01,1.337546583999999825e+02
2.005000000000000000e+03,7.000000000000000000e+00,1.931592724499999895e+04,8.000000000000000000e+01,1.668778638999999941e+02
1.983000000000000000e+03,4.000000000000000000e+00,2.653960000999999920e+03,3.300000000000000000e+01,1.388020040000000108e+02
2.009000000000000000e+03,4.000000000000000000e+00,2.544613170000000082e+03,8.300000000000000000e+01,1.053633393999999868e+02
1.970000000000000000e+03,3.000000000000000000e+00,1.874410928000000013e+03,8.000000000000000000e+01,8.170390689999999267e+01
1.990000000000000000e+03,4.000000000000000000e+00,2.387235487999999805e+03,9.100000000000000000e+01,6.813916559999999834e+01
1.990000000000000000e+03,3.000000000000000000e+00,2.416592835999999807e+03,9.800000000000000000e+01,6.088360630000000384e+01
1.970000000000000000e+03,4.000000000000000000e+00,2.350445900000000165e+03,9.200000000000000000e+01,7.413288849999999286e+01
1.983000000000000000e+03,4.000000000000000000e+00,2.617634927999999945e+03,1.000000000000000000e+02,6.435365639999999132e+01
2.001000000000000000e+03,3.000000000000000000e+00,5.559872937999999522e+03,7.500000000000000000e+01,1.088333894999999956e+02
1.968000000000000000e+03,4.000000000000000000e+00,1.883887034000000085e+03,8.000000000000000000e+01,8.107298869999999624e+01
1.925000000000000000e+03,3.000000000000000000e+00,1.935355295999999953e+03,4.600000000000000000e+01,2.738184987999999862e+02
1.993000000000000000e+03,3.000000000000000000e+00,6.253579638999999588e+03,7.800000000000000000e+01,9.589956639999999766e+01
2.005000000000000000e+03,2.000000000000000000e+00,2.410925752999999986e+03,5.900000000000000000e+01,9.779232100000000116e+01
1.970000000000000000e+03,3.000000000000000000e+00,4.365140357999999651e+03,1.000000000000000000e+02,4.416427399999999892e+01
1.987000000000000000e+03,3.000000000000000000e+00,3.035698428000000149e+03,8.900000000000000000e+01,8.927492530000000670e+01
1.990000000000000000e+03,4.000000000000000000e+00,3.028544896999999764e+03,9.400000000000000000e+01,8.107298869999999624e+01
1.991000000000000000e+03,4.000000000000000000e+00,5.915134009999999762e+03,2.800000000000000000e+01,1.201899171000000024e+02
1.989000000000000000e+03,4.000000000000000000e+00,4.548995394999999917e+03,8.400000000000000000e+01,9.558410729999999944e+01
2.014000000000000000e+03,6.000000000000000000e+00,7.839991267000000335e+03,7.900000000000000000e+01,1.378556267000000162e+02
1.908000000000000000e+03,3.000000000000000000e+00,2.072480124000000160e+03,8.000000000000000000e+01,7.665656130000000701e+01
1.923000000000000000e+03,4.000000000000000000e+00,2.872560759999999846e+03,7.500000000000000000e+01,1.230290490000000005e+02
1.968000000000000000e+03,3.000000000000000000e+00,2.873675596000000041e+03,7.900000000000000000e+01,8.769762980000000141e+01
2.018000000000000000e+03,8.000000000000000000e+00,2.851193070000000080e+04,7.100000000000000000e+01,1.539440407999999820e+02
1.996000000000000000e+03,4.000000000000000000e+00,2.861319496999999956e+03,7.300000000000000000e+01,8.832854799999999784e+01
1.967000000000000000e+03,6.000000000000000000e+00,6.596113000000000284e+03,1.000000000000000000e+02,4.637248769999999354e+01
1.969000000000000000e+03,4.000000000000000000e+00,3.058552565999999842e+03,9.400000000000000000e+01,6.656187010000000726e+01
1.980000000000000000e+03,4.000000000000000000e+00,1.933125624000000016e+03,8.700000000000000000e+01,7.886477499999999452e+01
1.981000000000000000e+03,7.000000000000000000e+00,4.530693503999999848e+03,9.900000000000000000e+01,7.255559300000000178e+01
1.994000000000000000e+03,4.000000000000000000e+00,3.968072936000000027e+03,1.000000000000000000e+02,6.466911550000000375e+01
1.999000000000000000e+03,3.000000000000000000e+00,2.515070016000000123e+03,9.600000000000000000e+01,8.296574329999999975e+01
1.969000000000000000e+03,4.000000000000000000e+00,2.441490839999999935e+03,9.100000000000000000e+01,9.968507560000000467e+01
2.005000000000000000e+03,5.000000000000000000e+00,3.596553839000000153e+03,8.800000000000000000e+01,1.230290490000000005e+02
1.928000000000000000e+03,4.000000000000000000e+00,2.390301286999999775e+03,9.800000000000000000e+01,1.069406348999999921e+02
1.962000000000000000e+03,2.000000000000000000e+00,1.944552693000000090e+03,2.700000000000000000e+01,2.359634067999999729e+02
1.987000000000000000e+03,4.000000000000000000e+00,4.266941886999999952e+03,9.500000000000000000e+01,9.905415739999999403e+01
1.987000000000000000e+03,4.000000000000000000e+00,8.683829216000000088e+03,9.500000000000000000e+01,8.012661139999998738e+01
1.976000000000000000e+03,3.000000000000000000e+00,3.360487316000000192e+03,8.200000000000000000e+01,8.265028420000000153e+01
1.985000000000000000e+03,4.000000000000000000e+00,3.539604299999999967e+03,7.500000000000000000e+01,1.075715531000000027e+02
1.908000000000000000e+03,3.000000000000000000e+00,2.182291470000000118e+03,8.100000000000000000e+01,1.848590326000000061e+02
2.006000000000000000e+03,5.000000000000000000e+00,8.150844704999999522e+03,7.900000000000000000e+01,1.413256767999999965e+02
2.015000000000000000e+03,5.000000000000000000e+00,4.157130540999999539e+03,9.700000000000000000e+01,6.056814719999999852e+01
1.928000000000000000e+03,4.000000000000000000e+00,3.790442399999999907e+03,1.000000000000000000e+02,3.280774639999999920e+01
1.965000000000000000e+03,5.000000000000000000e+00,3.420131041999999979e+03,7.300000000000000000e+01,8.233482510000000332e+01
1.905000000000000000e+03,3.000000000000000000e+00,2.180340506999999889e+03,3.300000000000000000e+01,1.829662779999999884e+02
1.961000000000000000e+03,2.000000000000000000e+00,1.871438032000000021e+03,7.500000000000000000e+01,1.018932892999999922e+02
1.984000000000000000e+03,2.000000000000000000e+00,1.949012036999999964e+03,7.200000000000000000e+01,8.612033429999999612e+01
2.004000000000000000e+03,2.000000000000000000e+00,4.318131440000000111e+03,2.000000000000000000e+00,1.495276133999999786e+02
1.990000000000000000e+03,2.000000000000000000e+00,8.906146095000000059e+03,4.900000000000000000e+01,8.801308889999999963e+01
1.987000000000000000e+03,3.000000000000000000e+00,1.445570679999999993e+04,6.000000000000000000e+01,1.138807350999999954e+02
2.009000000000000000e+03,3.000000000000000000e+00,2.787368708999999853e+03,6.700000000000000000e+01,9.716140280000000473e+01
1.988000000000000000e+03,3.000000000000000000e+00,5.436962268999999651e+03,7.200000000000000000e+01,9.936961649999999224e+01
1.990000000000000000e+03,4.000000000000000000e+00,5.045004511999999522e+03,9.700000000000000000e+01,7.003192020000000184e+01
1.985000000000000000e+03,4.000000000000000000e+00,1.059372909000000072e+04,2.000000000000000000e+01,1.047324212000000045e+02
1.989000000000000000e+03,6.000000000000000000e+00,4.165677617000000282e+03,9.800000000000000000e+01,8.580487519999999790e+01
1.982000000000000000e+03,4.000000000000000000e+00,3.497054725999999846e+03,3.700000000000000000e+01,1.867517871999999954e+02
1.999000000000000000e+03,8.000000000000000000e+00,8.168496274999999514e+03,9.100000000000000000e+01,5.678263799999999861e+01
2.009000000000000000e+03,6.000000000000000000e+00,9.838706409000000349e+03,9.900000000000000000e+01,9.022130260000000135e+01
2.012000000000000000e+03,4.000000000000000000e+00,6.257946079999999711e+03,9.900000000000000000e+01,8.359666149999999618e+01
2.005000000000000000e+03,8.000000000000000000e+00,8.524686376999999993e+03,7.600000000000000000e+01,1.075715531000000027e+02
1.907000000000000000e+03,3.000000000000000000e+00,2.487199115999999776e+03,7.500000000000000000e+01,8.706671160000000498e+01
1.967000000000000000e+03,6.000000000000000000e+00,3.476151550999999927e+03,9.600000000000000000e+01,7.192467480000000535e+01
1.990000000000000000e+03,4.000000000000000000e+00,3.073602851999999984e+03,3.100000000000000000e+01,1.129343577999999866e+02
2.000000000000000000e+03,4.000000000000000000e+00,2.706264389999999821e+03,8.400000000000000000e+01,9.053676169999999956e+01
2.016000000000000000e+03,4.000000000000000000e+00,1.062838190899999972e+04,1.000000000000000000e+02,7.192467480000000535e+01
2.015000000000000000e+03,4.000000000000000000e+00,9.508900759000000107e+03,9.900000000000000000e+01,1.167198669999999936e+02
2.002000000000000000e+03,4.000000000000000000e+00,2.238033269999999902e+03,1.000000000000000000e+02,1.829662779999999955e+01
1.978000000000000000e+03,7.000000000000000000e+00,9.340096008000000438e+03,5.700000000000000000e+01,1.507894497999999999e+02
